year,month,site,latitude,longitude,precip,tmean,tmin,tmax
2012,4,RamseyCanyonAZ,31.424,-110.2238,0.03,18.2,8.6,27.7
2012,5,RamseyCanyonAZ,31.424,-110.2238,6.08,22.1,12.4,31.8
2012,6,RamseyCanyonAZ,31.424,-110.2238,5.7,26.9,17.5,36.2
2012,7,RamseyCanyonAZ,31.424,-110.2238,141.74,25.2,18.6,31.8
2012,8,RamseyCanyonAZ,31.424,-110.2238,67.49,25.9,18.1,33.7
2012,9,RamseyCanyonAZ,31.424,-110.2238,49.58,23,15.7,30.3
2012,10,RamseyCanyonAZ,31.424,-110.2238,0,19.3,9.9,28.7
2012,11,RamseyCanyonAZ,31.424,-110.2238,8.69,14.5,6.6,22.5
2012,12,RamseyCanyonAZ,31.424,-110.2238,44.24,9.2,1.1,17.4
2013,1,RamseyCanyonAZ,31.424,-110.2238,17.76,6.5,-1.1,14.2
2013,2,RamseyCanyonAZ,31.424,-110.2238,16.5,7.5,-0.7,15.7
2013,3,RamseyCanyonAZ,31.424,-110.2238,9.12,14.7,5.8,23.6
2013,4,RamseyCanyonAZ,31.424,-110.2238,1.3,17.3,8.1,26.4
2013,5,RamseyCanyonAZ,31.424,-110.2238,0,20.7,11.4,30
2013,6,RamseyCanyonAZ,31.424,-110.2238,9.03,27.6,19.4,35.8
2013,7,RamseyCanyonAZ,31.424,-110.2238,163.6,25.3,19.3,31.3
2013,8,RamseyCanyonAZ,31.424,-110.2238,94.98,24.6,17.8,31.3
2013,9,RamseyCanyonAZ,31.424,-110.2238,56.38,22.7,15.5,29.8
2013,10,RamseyCanyonAZ,31.424,-110.2238,0,17.3,9.1,25.6
2013,11,RamseyCanyonAZ,31.424,-110.2238,25.07,12.9,5.6,20.1
2013,12,RamseyCanyonAZ,31.424,-110.2238,7.58,8.2,1.1,15.3
2014,1,RamseyCanyonAZ,31.424,-110.2238,0,10.8,2,19.5
2014,2,RamseyCanyonAZ,31.424,-110.2238,0.21,12.5,4.4,20.7
2014,3,RamseyCanyonAZ,31.424,-110.2238,44.42,14,6.3,21.7
2014,4,RamseyCanyonAZ,31.424,-110.2238,3.22,16.7,8.6,24.9
2014,5,RamseyCanyonAZ,31.424,-110.2238,0,20.4,12.5,28.4
2014,6,RamseyCanyonAZ,31.424,-110.2238,0,27.3,19.5,35
2014,7,RamseyCanyonAZ,31.424,-110.2238,136.11,25.8,19.1,32.4
2014,8,RamseyCanyonAZ,31.424,-110.2238,123.95,23.5,17.2,29.8
2014,9,RamseyCanyonAZ,31.424,-110.2238,202.03,22.4,16.4,28.4
2014,10,RamseyCanyonAZ,31.424,-110.2238,36.36,18.9,11.2,26.6
2014,11,RamseyCanyonAZ,31.424,-110.2238,0.19,12.7,4.9,20.5
2014,12,RamseyCanyonAZ,31.424,-110.2238,18.46,9.1,2,16.3
2015,1,RamseyCanyonAZ,31.424,-110.2238,73.22,8.6,1.2,15.9
2015,2,RamseyCanyonAZ,31.424,-110.2238,14.33,12.8,5.2,20.3
2015,3,RamseyCanyonAZ,31.424,-110.2238,30.28,14.2,7,21.4
2015,4,RamseyCanyonAZ,31.424,-110.2238,15.16,15.9,8.1,23.7
2015,5,RamseyCanyonAZ,31.424,-110.2238,1.9,18.2,10,26.3
2015,6,RamseyCanyonAZ,31.424,-110.2238,33.88,26.3,18.2,34.5
2015,7,RamseyCanyonAZ,31.424,-110.2238,118.53,24.6,18.1,31
2015,8,RamseyCanyonAZ,31.424,-110.2238,105.74,25.6,18.6,32.6
2015,9,RamseyCanyonAZ,31.424,-110.2238,66.82,22.8,16.4,29.2
2015,10,RamseyCanyonAZ,31.424,-110.2238,55.79,18.7,12,25.5
2015,11,RamseyCanyonAZ,31.424,-110.2238,18.31,11.8,3.8,19.9
2015,12,RamseyCanyonAZ,31.424,-110.2238,8.57,7.6,-0.1,15.3
2016,1,RamseyCanyonAZ,31.424,-110.2238,42.57,7.6,-0.3,15.5
2016,2,RamseyCanyonAZ,31.424,-110.2238,6.82,12.3,3.3,21.3
2016,3,RamseyCanyonAZ,31.424,-110.2238,4.62,14.7,6.2,23.2
2016,4,RamseyCanyonAZ,31.424,-110.2238,7.01,15.5,7.1,24
2016,5,RamseyCanyonAZ,31.424,-110.2238,0,19.4,11,27.8
2016,6,RamseyCanyonAZ,31.424,-110.2238,40.59,26.4,18.5,34.2
2016,7,RamseyCanyonAZ,31.424,-110.2238,74.69,26.4,19.3,33.5
2016,8,RamseyCanyonAZ,31.424,-110.2238,161.54,23.5,16.8,30.2
2016,9,RamseyCanyonAZ,31.424,-110.2238,110.09,21.7,14.7,28.8
2016,10,RamseyCanyonAZ,31.424,-110.2238,5.84,20.2,11.7,28.6
2016,11,RamseyCanyonAZ,31.424,-110.2238,4.35,13.5,5.6,21.3
2016,12,RamseyCanyonAZ,31.424,-110.2238,47.25,10.1,3.1,17.2
2017,1,RamseyCanyonAZ,31.424,-110.2238,39.49,8,1.1,15
2017,2,RamseyCanyonAZ,31.424,-110.2238,9.41,11.4,3.4,19.4
2017,3,RamseyCanyonAZ,31.424,-110.2238,2.17,15.6,6.5,24.7
2017,4,RamseyCanyonAZ,31.424,-110.2238,3.6,17.1,7.5,26.7
2017,5,RamseyCanyonAZ,31.424,-110.2238,4.87,20.1,11.3,28.9
2017,6,RamseyCanyonAZ,31.424,-110.2238,1.77,26.7,17.4,36
2017,7,RamseyCanyonAZ,31.424,-110.2238,119.47,25.1,18.2,31.9
2017,8,RamseyCanyonAZ,31.424,-110.2238,79.61,24.3,17.1,31.4
2017,9,RamseyCanyonAZ,31.424,-110.2238,10.01,22.8,14.9,30.8
2017,10,RamseyCanyonAZ,31.424,-110.2238,5.55,20.4,11.4,29.4
2017,11,RamseyCanyonAZ,31.424,-110.2238,4.62,17,8.6,25.5
2017,12,RamseyCanyonAZ,31.424,-110.2238,11.19,9.9,2.2,17.6
2018,1,RamseyCanyonAZ,31.424,-110.2238,2.95,10.9,2.8,19
2018,2,RamseyCanyonAZ,31.424,-110.2238,72.47,10.9,3.4,18.4
2018,3,RamseyCanyonAZ,31.424,-110.2238,3.23,13.1,4.6,21.6
2018,4,RamseyCanyonAZ,31.424,-110.2238,0,18.7,9.7,27.8
2018,5,RamseyCanyonAZ,31.424,-110.2238,0,21.5,12.1,30.8
2018,6,RamseyCanyonAZ,31.424,-110.2238,36.99,26.1,17.2,35
2018,7,RamseyCanyonAZ,31.424,-110.2238,105.24,26.1,19.1,33.2
2018,8,RamseyCanyonAZ,31.424,-110.2238,72.5,24.8,18,31.7
2018,9,RamseyCanyonAZ,31.424,-110.2238,33.58,23.5,15.7,31.4
2018,10,RamseyCanyonAZ,31.424,-110.2238,76.68,16.3,9.2,23.5
2018,11,RamseyCanyonAZ,31.424,-110.2238,2.44,11.4,2.9,19.9
2018,12,RamseyCanyonAZ,31.424,-110.2238,39.32,8,1.1,14.9
2019,1,RamseyCanyonAZ,31.424,-110.2238,33.71,7.7,0.1,15.3
2019,2,RamseyCanyonAZ,31.424,-110.2238,50.79,7.4,0.5,14.3
2019,3,RamseyCanyonAZ,31.424,-110.2238,28.06,12.7,4.5,21
2019,4,RamseyCanyonAZ,31.424,-110.2238,0.51,16.3,7.6,25
2019,5,RamseyCanyonAZ,31.424,-110.2238,9.58,17,8.6,25.5
2019,6,RamseyCanyonAZ,31.424,-110.2238,0.69,24.7,15.9,33.5
2019,7,RamseyCanyonAZ,31.424,-110.2238,52.81,26.5,18.6,34.5
2019,8,RamseyCanyonAZ,31.424,-110.2238,85.95,26,18.7,33.3
2019,9,RamseyCanyonAZ,31.424,-110.2238,91.84,22.7,15.6,29.7
2019,10,RamseyCanyonAZ,31.424,-110.2238,0,17.7,9.2,26.1
2019,11,RamseyCanyonAZ,31.424,-110.2238,154.35,13.1,6,20.2
2019,12,RamseyCanyonAZ,31.424,-110.2238,39,8.1,1.2,15
2020,1,RamseyCanyonAZ,31.424,-110.2238,15.36,8.7,0.6,16.7
2020,2,RamseyCanyonAZ,31.424,-110.2238,27.16,9,1.2,16.9
2020,3,RamseyCanyonAZ,31.424,-110.2238,78.01,12.1,4.9,19.2
2020,4,RamseyCanyonAZ,31.424,-110.2238,1.39,16.2,7.3,25.1
2020,5,RamseyCanyonAZ,31.424,-110.2238,0.78,22.7,13.9,31.5
2020,6,RamseyCanyonAZ,31.424,-110.2238,6.55,25.4,16.4,34.4
2020,7,RamseyCanyonAZ,31.424,-110.2238,51.67,26.9,19.6,34.2
2020,8,RamseyCanyonAZ,31.424,-110.2238,39.29,27.7,19.8,35.7
2020,9,RamseyCanyonAZ,31.424,-110.2238,11.59,23.8,15.8,31.8
2020,10,RamseyCanyonAZ,31.424,-110.2238,0,20.7,11.9,29.6
2020,11,RamseyCanyonAZ,31.424,-110.2238,1.3,15.3,7.4,23.1
2020,12,RamseyCanyonAZ,31.424,-110.2238,13.82,8.1,0.4,15.8
1997,1,SabinoCanyonAZ,32.3656,-110.7774,94.14,6.7,1.6,11.9
1997,2,SabinoCanyonAZ,32.3656,-110.7774,57.79,8.3,1.7,14.8
1997,3,SabinoCanyonAZ,32.3656,-110.7774,11.62,13.6,6.7,20.4
1997,4,SabinoCanyonAZ,32.3656,-110.7774,10.42,14,7,21
1997,5,SabinoCanyonAZ,32.3656,-110.7774,28.93,22.4,15.2,29.5
1997,6,SabinoCanyonAZ,32.3656,-110.7774,6.85,24.6,16.9,32.3
1997,7,SabinoCanyonAZ,32.3656,-110.7774,27.47,26.8,19.3,34.3
1997,8,SabinoCanyonAZ,32.3656,-110.7774,114.99,25.4,18.8,32
1997,9,SabinoCanyonAZ,32.3656,-110.7774,51.78,24.5,18.1,30.9
1997,10,SabinoCanyonAZ,32.3656,-110.7774,15.48,17.3,10.3,24.2
1997,11,SabinoCanyonAZ,32.3656,-110.7774,48.39,12.6,6,19.2
1997,12,SabinoCanyonAZ,32.3656,-110.7774,120.72,5.2,-0,10.4
1998,1,SabinoCanyonAZ,32.3656,-110.7774,15.89,8.3,2,14.6
1998,2,SabinoCanyonAZ,32.3656,-110.7774,210.84,5.7,0.3,11.1
1998,3,SabinoCanyonAZ,32.3656,-110.7774,115.25,9.4,3.2,15.6
1998,4,SabinoCanyonAZ,32.3656,-110.7774,25.32,11.8,4.3,19.2
1998,5,SabinoCanyonAZ,32.3656,-110.7774,0,18.7,11,26.4
1998,6,SabinoCanyonAZ,32.3656,-110.7774,0.38,23.7,15.8,31.5
1998,7,SabinoCanyonAZ,32.3656,-110.7774,113.01,26.7,20.4,33.1
1998,8,SabinoCanyonAZ,32.3656,-110.7774,119.54,25.6,19.2,32
1998,9,SabinoCanyonAZ,32.3656,-110.7774,42.79,24.4,17.7,31.1
1998,10,SabinoCanyonAZ,32.3656,-110.7774,28.25,18.6,11.5,25.6
1998,11,SabinoCanyonAZ,32.3656,-110.7774,98.92,12.6,5.1,20.1
1998,12,SabinoCanyonAZ,32.3656,-110.7774,23.84,8,1.8,14.3
1999,1,SabinoCanyonAZ,32.3656,-110.7774,9.82,9.7,2.7,16.7
1999,2,SabinoCanyonAZ,32.3656,-110.7774,0.25,11.3,3.6,18.9
1999,3,SabinoCanyonAZ,32.3656,-110.7774,14.42,12.7,4.8,20.5
1999,4,SabinoCanyonAZ,32.3656,-110.7774,88.96,12.9,5.3,20.6
1999,5,SabinoCanyonAZ,32.3656,-110.7774,0,19.7,12,27.5
1999,6,SabinoCanyonAZ,32.3656,-110.7774,4.93,24.1,16.6,31.6
1999,7,SabinoCanyonAZ,32.3656,-110.7774,138.8,24.2,18.1,30.2
1999,8,SabinoCanyonAZ,32.3656,-110.7774,143.84,24.8,18.1,31.6
1999,9,SabinoCanyonAZ,32.3656,-110.7774,38.61,23.5,16.7,30.3
1999,10,SabinoCanyonAZ,32.3656,-110.7774,0,20.4,13.1,27.7
1999,11,SabinoCanyonAZ,32.3656,-110.7774,0,15.8,8.5,23
1999,12,SabinoCanyonAZ,32.3656,-110.7774,0.04,7.7,1.5,13.8
2000,1,SabinoCanyonAZ,32.3656,-110.7774,10.63,9.8,3.2,16.5
2000,2,SabinoCanyonAZ,32.3656,-110.7774,18.01,10.4,3.5,17.4
2000,3,SabinoCanyonAZ,32.3656,-110.7774,40.71,10.8,3.8,17.8
2000,4,SabinoCanyonAZ,32.3656,-110.7774,1.61,17.3,9.2,25.5
2000,5,SabinoCanyonAZ,32.3656,-110.7774,0,23.2,15.3,31.2
2000,6,SabinoCanyonAZ,32.3656,-110.7774,64.1,25.4,18.4,32.4
2000,7,SabinoCanyonAZ,32.3656,-110.7774,45.51,27.1,20.5,33.8
2000,8,SabinoCanyonAZ,32.3656,-110.7774,137.81,25.1,18.6,31.6
2000,9,SabinoCanyonAZ,32.3656,-110.7774,24.93,24.9,17.9,31.8
2000,10,SabinoCanyonAZ,32.3656,-110.7774,257.42,16.4,10.3,22.5
2000,11,SabinoCanyonAZ,32.3656,-110.7774,100.65,7.8,1.9,13.7
2000,12,SabinoCanyonAZ,32.3656,-110.7774,1.1,9.4,2.9,15.9
2001,1,SabinoCanyonAZ,32.3656,-110.7774,68.88,5.9,0.4,11.5
2001,2,SabinoCanyonAZ,32.3656,-110.7774,45.54,7.4,1.1,13.7
2001,3,SabinoCanyonAZ,32.3656,-110.7774,22.64,10.8,4.2,17.4
2001,4,SabinoCanyonAZ,32.3656,-110.7774,99.43,14.6,6.6,22.6
2001,5,SabinoCanyonAZ,32.3656,-110.7774,15.26,22.1,14.6,29.5
2001,6,SabinoCanyonAZ,32.3656,-110.7774,15.93,25.8,18,33.7
2001,7,SabinoCanyonAZ,32.3656,-110.7774,93.01,25.1,18.7,31.6
2001,8,SabinoCanyonAZ,32.3656,-110.7774,94.13,25.3,18.7,31.9
2001,9,SabinoCanyonAZ,32.3656,-110.7774,27.48,25.1,18.4,31.9
2001,10,SabinoCanyonAZ,32.3656,-110.7774,41.1,19.1,12,26.3
2001,11,SabinoCanyonAZ,32.3656,-110.7774,2.87,13,6.4,19.7
2001,12,SabinoCanyonAZ,32.3656,-110.7774,58.86,6.2,-0.5,12.9
2002,1,SabinoCanyonAZ,32.3656,-110.7774,15.62,7.6,1,14.1
2002,2,SabinoCanyonAZ,32.3656,-110.7774,2.6,9.2,2.1,16.4
2002,3,SabinoCanyonAZ,32.3656,-110.7774,12.54,10.7,3.2,18.1
2002,4,SabinoCanyonAZ,32.3656,-110.7774,0,17.5,9.3,25.8
2002,5,SabinoCanyonAZ,32.3656,-110.7774,0,20.9,12.6,29.3
2002,6,SabinoCanyonAZ,32.3656,-110.7774,0,27.6,19.4,35.8
2002,7,SabinoCanyonAZ,32.3656,-110.7774,55.01,27,20.1,33.9
2002,8,SabinoCanyonAZ,32.3656,-110.7774,88.9,25.7,18.7,32.7
2002,9,SabinoCanyonAZ,32.3656,-110.7774,33.59,24.2,17.3,31
2002,10,SabinoCanyonAZ,32.3656,-110.7774,28.83,17.2,10,24.3
2002,11,SabinoCanyonAZ,32.3656,-110.7774,11.58,12.9,6.1,19.8
2002,12,SabinoCanyonAZ,32.3656,-110.7774,56.96,6.9,1,12.9
2003,1,SabinoCanyonAZ,32.3656,-110.7774,12.59,11.2,4.1,18.3
2003,2,SabinoCanyonAZ,32.3656,-110.7774,75.29,8.7,2.7,14.8
2003,3,SabinoCanyonAZ,32.3656,-110.7774,26.67,10.4,4,16.8
2003,4,SabinoCanyonAZ,32.3656,-110.7774,15.85,14.3,6.4,22.3
2003,5,SabinoCanyonAZ,32.3656,-110.7774,5.06,21.1,13,29.3
2003,6,SabinoCanyonAZ,32.3656,-110.7774,0,25.5,17.4,33.7
2003,7,SabinoCanyonAZ,32.3656,-110.7774,77,28,20.5,35.5
2003,8,SabinoCanyonAZ,32.3656,-110.7774,96.88,25.9,19.3,32.4
2003,9,SabinoCanyonAZ,32.3656,-110.7774,70.18,24.2,17.4,31.1
2003,10,SabinoCanyonAZ,32.3656,-110.7774,39.55,20.9,14.1,27.8
2003,11,SabinoCanyonAZ,32.3656,-110.7774,37.15,11.8,5.4,18.2
2003,12,SabinoCanyonAZ,32.3656,-110.7774,34.4,9,2.3,15.6
2004,1,SabinoCanyonAZ,32.3656,-110.7774,36.81,7.4,1.7,13.1
2004,2,SabinoCanyonAZ,32.3656,-110.7774,55.42,6.6,0.2,12.9
2004,3,SabinoCanyonAZ,32.3656,-110.7774,60.46,14.4,8,20.9
2004,4,SabinoCanyonAZ,32.3656,-110.7774,31.71,15,7.6,22.3
2004,5,SabinoCanyonAZ,32.3656,-110.7774,0.2,21.2,13.3,29.2
2004,6,SabinoCanyonAZ,32.3656,-110.7774,1.91,25.5,17.5,33.5
2004,7,SabinoCanyonAZ,32.3656,-110.7774,83.46,26.2,19,33.4
2004,8,SabinoCanyonAZ,32.3656,-110.7774,46.96,25,18.1,31.9
2004,9,SabinoCanyonAZ,32.3656,-110.7774,57.14,23.2,16.1,30.2
2004,10,SabinoCanyonAZ,32.3656,-110.7774,35.42,17.3,10.3,24.4
2004,11,SabinoCanyonAZ,32.3656,-110.7774,15.9,9.7,3.6,15.8
2004,12,SabinoCanyonAZ,32.3656,-110.7774,38.48,8,1.7,14.2
2005,1,SabinoCanyonAZ,32.3656,-110.7774,73.51,8.9,3.2,14.6
2005,2,SabinoCanyonAZ,32.3656,-110.7774,73.16,8.5,3.9,13.1
2005,3,SabinoCanyonAZ,32.3656,-110.7774,9.04,10.5,4,17.1
2005,4,SabinoCanyonAZ,32.3656,-110.7774,7.6,15.6,7.4,23.8
2005,5,SabinoCanyonAZ,32.3656,-110.7774,14.65,21.3,13.4,29.3
2005,6,SabinoCanyonAZ,32.3656,-110.7774,1.31,25.5,17.4,33.6
2005,7,SabinoCanyonAZ,32.3656,-110.7774,50.96,28.6,20.9,36.2
2005,8,SabinoCanyonAZ,32.3656,-110.7774,95.53,24.6,18.1,31.1
2005,9,SabinoCanyonAZ,32.3656,-110.7774,46.94,24.4,17.1,31.8
2005,10,SabinoCanyonAZ,32.3656,-110.7774,9.3,18.9,11.6,26.3
2005,11,SabinoCanyonAZ,32.3656,-110.7774,0,14.2,6.4,21.9
2005,12,SabinoCanyonAZ,32.3656,-110.7774,1.65,9.6,2.3,17
2006,1,SabinoCanyonAZ,32.3656,-110.7774,1.06,9.3,2,16.6
2006,2,SabinoCanyonAZ,32.3656,-110.7774,0,10.8,3.4,18.1
2006,3,SabinoCanyonAZ,32.3656,-110.7774,33.72,10.3,3.8,16.9
2006,4,SabinoCanyonAZ,32.3656,-110.7774,1.83,16.2,7.6,24.7
2006,5,SabinoCanyonAZ,32.3656,-110.7774,1.13,22.5,14.6,30.5
2006,6,SabinoCanyonAZ,32.3656,-110.7774,13.4,27.2,19.6,34.7
2006,7,SabinoCanyonAZ,32.3656,-110.7774,195.97,27.1,20.3,33.9
2006,8,SabinoCanyonAZ,32.3656,-110.7774,125.56,24.1,18.1,30.1
2006,9,SabinoCanyonAZ,32.3656,-110.7774,31.8,21.5,15.1,27.9
2006,10,SabinoCanyonAZ,32.3656,-110.7774,24.47,17.5,10.3,24.8
2006,11,SabinoCanyonAZ,32.3656,-110.7774,0,14.3,6.5,22.1
2006,12,SabinoCanyonAZ,32.3656,-110.7774,27.66,7.3,0.5,14.1
2007,1,SabinoCanyonAZ,32.3656,-110.7774,70.77,5.7,-0.5,11.8
2007,2,SabinoCanyonAZ,32.3656,-110.7774,14.73,9.2,2.8,15.7
2007,3,SabinoCanyonAZ,32.3656,-110.7774,31.18,13.2,6.2,20.1
2007,4,SabinoCanyonAZ,32.3656,-110.7774,11.3,15.5,7.5,23.5
2007,5,SabinoCanyonAZ,32.3656,-110.7774,4.39,21.4,13.4,29.3
2007,6,SabinoCanyonAZ,32.3656,-110.7774,4.85,25.9,18.1,33.7
2007,7,SabinoCanyonAZ,32.3656,-110.7774,73.95,27,20.2,33.7
2007,8,SabinoCanyonAZ,32.3656,-110.7774,64.39,25.5,19.4,31.6
2007,9,SabinoCanyonAZ,32.3656,-110.7774,22.23,24,17.5,30.6
2007,10,SabinoCanyonAZ,32.3656,-110.7774,8.96,19,11.7,26.3
2007,11,SabinoCanyonAZ,32.3656,-110.7774,14.96,15.2,8.4,22.1
2007,12,SabinoCanyonAZ,32.3656,-110.7774,106.79,6.5,0.5,12.5
2008,1,SabinoCanyonAZ,32.3656,-110.7774,52.03,7.2,1.3,13.2
2008,2,SabinoCanyonAZ,32.3656,-110.7774,54.92,8.8,2.1,15.6
2008,3,SabinoCanyonAZ,32.3656,-110.7774,2.85,11.9,4.4,19.3
2008,4,SabinoCanyonAZ,32.3656,-110.7774,0,15.9,7.7,24.2
2008,5,SabinoCanyonAZ,32.3656,-110.7774,22.96,18.7,10.8,26.6
2008,6,SabinoCanyonAZ,32.3656,-110.7774,8.73,26.3,18,34.6
2008,7,SabinoCanyonAZ,32.3656,-110.7774,115.09,25.4,19.1,31.8
2008,8,SabinoCanyonAZ,32.3656,-110.7774,83.46,25,18.5,31.4
2008,9,SabinoCanyonAZ,32.3656,-110.7774,37.7,23.3,16.6,29.9
2008,10,SabinoCanyonAZ,32.3656,-110.7774,6.44,19.2,12.2,26.2
2008,11,SabinoCanyonAZ,32.3656,-110.7774,20.15,13.8,6.6,21
2008,12,SabinoCanyonAZ,32.3656,-110.7774,64.74,8.4,2.3,14.5
2009,1,SabinoCanyonAZ,32.3656,-110.7774,21.25,9.8,3.3,16.2
2009,2,SabinoCanyonAZ,32.3656,-110.7774,20.56,10.2,3,17.5
2009,3,SabinoCanyonAZ,32.3656,-110.7774,3.12,12.9,5.5,20.3
2009,4,SabinoCanyonAZ,32.3656,-110.7774,6.39,15.1,7.2,22.9
2009,5,SabinoCanyonAZ,32.3656,-110.7774,19.11,22.6,15.3,29.8
2009,6,SabinoCanyonAZ,32.3656,-110.7774,3.98,23.7,16.2,31.2
2009,7,SabinoCanyonAZ,32.3656,-110.7774,53.33,27.9,20.8,34.9
2009,8,SabinoCanyonAZ,32.3656,-110.7774,46.94,26.6,19.4,33.9
2009,9,SabinoCanyonAZ,32.3656,-110.7774,45.96,24.2,17.1,31.2
2009,10,SabinoCanyonAZ,32.3656,-110.7774,19.12,17.2,10.1,24.3
2009,11,SabinoCanyonAZ,32.3656,-110.7774,5.14,14.4,7.1,21.7
2009,12,SabinoCanyonAZ,32.3656,-110.7774,13.32,6.8,0.9,12.8
2010,1,SabinoCanyonAZ,32.3656,-110.7774,227.02,8.5,2.6,14.3
2010,2,SabinoCanyonAZ,32.3656,-110.7774,53.28,7.7,1.5,13.8
2010,3,SabinoCanyonAZ,32.3656,-110.7774,74.93,10.2,3.1,17.3
2010,4,SabinoCanyonAZ,32.3656,-110.7774,43.94,14.6,6.8,22.4
2010,5,SabinoCanyonAZ,32.3656,-110.7774,0,18.6,10.2,27
2010,6,SabinoCanyonAZ,32.3656,-110.7774,0,25.7,17.6,33.9
2010,7,SabinoCanyonAZ,32.3656,-110.7774,116.59,27.3,20.6,34
2010,8,SabinoCanyonAZ,32.3656,-110.7774,89.62,25.9,19.1,32.7
2010,9,SabinoCanyonAZ,32.3656,-110.7774,24.18,24.5,16.8,32.1
2010,10,SabinoCanyonAZ,32.3656,-110.7774,50.58,18.7,11.3,26.1
2010,11,SabinoCanyonAZ,32.3656,-110.7774,0,11.5,3.9,19.1
2010,12,SabinoCanyonAZ,32.3656,-110.7774,114.08,10.5,3.1,17.9
2011,1,SabinoCanyonAZ,32.3656,-110.7774,0,7.7,-0.1,15.6
2011,2,SabinoCanyonAZ,32.3656,-110.7774,40.24,7.1,-0.5,14.7
2011,3,SabinoCanyonAZ,32.3656,-110.7774,15.34,13.7,6.1,21.4
2011,4,SabinoCanyonAZ,32.3656,-110.7774,9.49,16.9,8.7,25
2011,5,SabinoCanyonAZ,32.3656,-110.7774,1.02,18.8,10.9,26.7
2011,6,SabinoCanyonAZ,32.3656,-110.7774,0.64,26,17,34.9
2011,7,SabinoCanyonAZ,32.3656,-110.7774,71.62,26.8,19.6,34.1
2011,8,SabinoCanyonAZ,32.3656,-110.7774,65.12,27,20.2,33.9
2011,9,SabinoCanyonAZ,32.3656,-110.7774,85.4,24.1,16.6,31.6
2011,10,SabinoCanyonAZ,32.3656,-110.7774,9.71,19,11.1,27
2011,11,SabinoCanyonAZ,32.3656,-110.7774,94.07,11.6,4.7,18.4
2011,12,SabinoCanyonAZ,32.3656,-110.7774,93.22,6,-0.3,12.3
2012,1,SabinoCanyonAZ,32.3656,-110.7774,13.13,9.6,2.2,17
2012,2,SabinoCanyonAZ,32.3656,-110.7774,9.15,9.2,1.8,16.5
2012,3,SabinoCanyonAZ,32.3656,-110.7774,26,11.4,3.3,19.5
2012,4,SabinoCanyonAZ,32.3656,-110.7774,42.9,17.2,8.8,25.5
2012,5,SabinoCanyonAZ,32.3656,-110.7774,0.52,21.8,13.2,30.5
2012,6,SabinoCanyonAZ,32.3656,-110.7774,2.63,27.1,19,35.3
2012,7,SabinoCanyonAZ,32.3656,-110.7774,137.6,25.8,19.3,32.3
2012,8,SabinoCanyonAZ,32.3656,-110.7774,96.95,26.4,19.7,33.2
2012,9,SabinoCanyonAZ,32.3656,-110.7774,17.24,23.5,17,30.1
2012,10,SabinoCanyonAZ,32.3656,-110.7774,1.98,19.3,11.3,27.3
2012,11,SabinoCanyonAZ,32.3656,-110.7774,10.06,14.1,6.5,21.8
2012,12,SabinoCanyonAZ,32.3656,-110.7774,99.42,8.4,1.6,15.3
2013,1,SabinoCanyonAZ,32.3656,-110.7774,29.49,6,-0.8,12.8
2013,2,SabinoCanyonAZ,32.3656,-110.7774,24.74,6.6,-0.3,13.5
2013,3,SabinoCanyonAZ,32.3656,-110.7774,13.5,13.7,6.4,21.1
2013,4,SabinoCanyonAZ,32.3656,-110.7774,30.87,16.4,8.3,24.4
2013,5,SabinoCanyonAZ,32.3656,-110.7774,0.7,21.3,13.7,28.9
2013,6,SabinoCanyonAZ,32.3656,-110.7774,0.36,27.3,19,35.6
2013,7,SabinoCanyonAZ,32.3656,-110.7774,132.04,26.3,20,32.5
2013,8,SabinoCanyonAZ,32.3656,-110.7774,70.21,25.8,19.3,32.4
2013,9,SabinoCanyonAZ,32.3656,-110.7774,57.43,23.2,16.4,30
2013,10,SabinoCanyonAZ,32.3656,-110.7774,0.13,17.5,9.9,25.1
2013,11,SabinoCanyonAZ,32.3656,-110.7774,63.83,13,6.2,19.9
2013,12,SabinoCanyonAZ,32.3656,-110.7774,36.68,8.5,2,15
2014,1,SabinoCanyonAZ,32.3656,-110.7774,0,10.4,2.4,18.3
2014,2,SabinoCanyonAZ,32.3656,-110.7774,2.39,11.6,4.4,18.8
2014,3,SabinoCanyonAZ,32.3656,-110.7774,38.68,13.2,5.9,20.5
2014,4,SabinoCanyonAZ,32.3656,-110.7774,5.81,15.9,7.8,24
2014,5,SabinoCanyonAZ,32.3656,-110.7774,0,20,12.3,27.8
2014,6,SabinoCanyonAZ,32.3656,-110.7774,0,26.8,19,34.6
2014,7,SabinoCanyonAZ,32.3656,-110.7774,166.86,26.6,20,33.3
2014,8,SabinoCanyonAZ,32.3656,-110.7774,78.27,24.2,17.8,30.6
2014,9,SabinoCanyonAZ,32.3656,-110.7774,101.95,23.2,17.5,29
2014,10,SabinoCanyonAZ,32.3656,-110.7774,67.72,19.4,12.3,26.5
2014,11,SabinoCanyonAZ,32.3656,-110.7774,0,12.9,5.5,20.2
2014,12,SabinoCanyonAZ,32.3656,-110.7774,168.23,9,2.6,15.4
2015,1,SabinoCanyonAZ,32.3656,-110.7774,128.2,9.1,2.6,15.5
2015,2,SabinoCanyonAZ,32.3656,-110.7774,21.78,12.3,5.4,19.2
2015,3,SabinoCanyonAZ,32.3656,-110.7774,31.01,14,7.1,21
2015,4,SabinoCanyonAZ,32.3656,-110.7774,26.26,15.7,7.8,23.5
