Year,Month,Day,Site,NABAEnglishName,LatinAnalysisName,ButterflyCount,#Parties,PartyHours
2005,8,13,PortalAZ,Mourning Cloak,Nymphalis_antiopa  ,1,4,32
2005,8,13,PortalAZ,Mylitta Crescent,Phyciodes_mylitta  ,1,4,32
2005,8,13,PortalAZ,Northern Cloudywing,Thorybes_pylades  ,12,4,32
2005,8,13,PortalAZ,Nysa Roadside-Skipper,Amblyscirtes_nysa  ,2,4,32
2005,8,13,PortalAZ,Orange Skipperling,Copaeodes_aurantiacus  ,14,4,32
2005,8,13,PortalAZ,Orange Sulphur,Colias_eurytheme  ,3,4,32
2005,8,13,PortalAZ,Orange-edged Roadside-Skipper,Amblyscirtes_fimbriata  ,3,4,32
2005,8,13,PortalAZ,Orange-headed Roadside-Skipper,Amblyscirtes_phylace  ,1,4,32
2005,8,13,PortalAZ,Painted Lady,Vanessa_cardui  ,34,4,32
2005,8,13,PortalAZ,Pipevine Swallowtail,Battus_philenor  ,53,4,32
2005,8,13,PortalAZ,Queen,Danaus_gilippus ,8,4,32
2005,8,13,PortalAZ,Reakirt's Blue,Hemiargus_isola  ,61,4,32
2005,8,13,PortalAZ,Red Satyr,Megisto_rubricata  ,3,4,32
2005,8,13,PortalAZ,Red-spotted Admiral,Limenitis_arthemis  ,6,4,32
2005,8,13,PortalAZ,Satyr Comma,Polygonia_satyrus  ,4,4,32
2005,8,13,PortalAZ,Silver-spotted Skipper,Epargyreus_clarus ,7,4,32
2005,8,13,PortalAZ,Sleepy Orange,Eurema_nicippe  ,2,4,32
2005,8,13,PortalAZ,Snow's Skipper,Paratrytone_snowi  ,4,4,32
2005,8,13,PortalAZ,Southern Dogface,Colias_cesonia  ,1,4,32
2005,8,13,PortalAZ,Spring Azure,Celastrina_ladon  ,20,4,32
2005,8,13,PortalAZ,Tailed Orange,Eurema_proterpia  ,1,4,32
2005,8,13,PortalAZ,Taxiles Skipper,Poanes_taxiles  ,22,4,32
2005,8,13,PortalAZ,Texas Roadside-Skipper,Amblyscirtes_texanae  ,2,4,32
2005,8,13,PortalAZ,Two-tailed Swallowtail,Papilio_multicaudata  ,16,4,32
2005,8,13,PortalAZ,Western Pygmy-Blue,Brephidium_exile  ,8,4,32
2005,8,13,PortalAZ,White-striped Longtail,Chioides_catillus  ,1,4,32
2009,7,25,PortalAZ,Acacia Skipper,Cogia_hippalus  ,17,3,20
2009,7,25,PortalAZ,Acmon Blue,Plebejus_acmon_,1,3,20
2009,7,25,PortalAZ,American Lady,Vanessa_virginiensis  ,2,3,20
2009,7,25,PortalAZ,American Snout,Libytheana_carinenta  ,1,3,20
2009,7,25,PortalAZ,Arizona Hairstreak,Erora_quaderna  ,1,3,20
2009,7,25,PortalAZ,Black Swallowtail,Papilio_polyxenes  ,9,3,20
2009,7,25,PortalAZ,Bordered Patch,Chlosyne_lacinia  ,31,3,20
2009,7,25,PortalAZ,Bronze Roadside-Skipper,Amblyscirtes_aenus  ,3,3,20
2009,7,25,PortalAZ,California Sister,Adelpha_bredowii  ,14,3,20
2009,7,25,PortalAZ,Cassus Roadside-Skipper,Amblyscirtes_cassus  ,3,3,20
2009,7,25,PortalAZ,Ceraunus Blue,Hemiargus_ceraunus  ,14,3,20
2009,7,25,PortalAZ,Checkered White,Pontia_protodice  ,8,3,20
2009,7,25,PortalAZ,Chiricahua White,Neophasia_terlootii  ,1,3,20
2009,7,25,PortalAZ,Cloudless Sulphur,Phoebis_sennae  ,32,3,20
2009,7,25,PortalAZ,Common Buckeye,Junonia_coenia  ,5,3,20
2009,7,25,PortalAZ,Common/White Checkered-Skipper,Pyrgus_sp.  ,19,3,20
2009,7,25,PortalAZ,Dainty Sulphur,Nathalis_iole  ,11,3,20
2009,7,25,PortalAZ,Dotted Roadside-Skipper,Amblyscirtes_eos  ,1,3,20
2009,7,25,PortalAZ,Dull Firetip,Pyrrhopyge_araxes  ,10,3,20
2009,7,25,PortalAZ,Edwards' Skipperling,Oarisma_edwardsii  ,9,3,20
2009,7,25,PortalAZ,Elada Checkerspot,Texola_elada  ,3,3,20
2009,7,25,PortalAZ,Four-spotted Skipperling,Piruna_polingi  ,8,3,20
2009,7,25,PortalAZ,Golden Banded-Skipper,Autochton_cellus  ,40,3,20
2009,7,25,PortalAZ,Gray Hairstreak,Strymon_melinus  ,3,3,20
2009,7,25,PortalAZ,Great Purple Hairstreak,Atlides_halesus  ,1,3,20
2009,7,25,PortalAZ,Large Roadside-Skipper,Amblyscirtes_exoteria  ,10,3,20
2009,7,25,PortalAZ,Leda Ministreak,Ministrymon_leda  ,1,3,20
2009,7,25,PortalAZ,Lyside Sulphur,Kricogonia_lyside  ,2,3,20
2009,7,25,PortalAZ,Marine Blue,Leptotes_marina  ,17,3,20
2009,7,25,PortalAZ,Meridian Duskywing,Erynnis_meridianus  ,1,3,20
2009,7,25,PortalAZ,Mexican Yellow,Eurema_mexicana  ,1,3,20
2009,7,25,PortalAZ,Monarch,Danaus_plexippus ,8,3,20
2009,7,25,PortalAZ,Moon-marked Skipper,Atrytonopsis_lunus  ,1,3,20
2009,7,25,PortalAZ,Mournful Duskywing,Erynnis_tristis  ,5,3,20
2009,7,25,PortalAZ,Mylitta Crescent,Phyciodes_mylitta  ,4,3,20
2009,7,25,PortalAZ,Nabokov's Satyr,Cyllopsis_pyracmon  ,1,3,20
2009,7,25,PortalAZ,Nais Metalmark,Apodemia_nais  ,8,3,20
2009,7,25,PortalAZ,Northern Cloudywing,Thorybes_pylades  ,155,3,20
2009,7,25,PortalAZ,Orange Skipperling,Copaeodes_aurantiacus  ,7,3,20
2009,7,25,PortalAZ,Orange Sulphur,Colias_eurytheme  ,21,3,20
2009,7,25,PortalAZ,Orange-edged Roadside-Skipper,Amblyscirtes_fimbriata  ,8,3,20
2009,7,25,PortalAZ,Orange-headed Roadside-Skipper,Amblyscirtes_phylace  ,1,3,20
2009,7,25,PortalAZ,Pacuvius Duskywing,Erynnis_pacuvius ,4,3,20
2009,7,25,PortalAZ,Pahaska Skipper,Hesperia_pahaska  ,1,3,20
2009,7,25,PortalAZ,Painted Lady,Vanessa_cardui  ,191,3,20
2009,7,25,PortalAZ,Pipevine Swallowtail,Battus_philenor  ,3,3,20
2009,7,25,PortalAZ,Queen,Danaus_gilippus ,7,3,20
2009,7,25,PortalAZ,Reakirt's Blue,Hemiargus_isola  ,17,3,20
2009,7,25,PortalAZ,Red Satyr,Megisto_rubricata  ,2,3,20
2009,7,25,PortalAZ,Red-spotted Admiral,Limenitis_arthemis  ,3,3,20
2009,7,25,PortalAZ,Silver-spotted Skipper,Epargyreus_clarus ,3,3,20
2009,7,25,PortalAZ,Siva Juniper Hairstreak,Callophrys_gryneus_siva  ,2,3,20
2009,7,25,PortalAZ,Sleepy Orange,Eurema_nicippe  ,38,3,20
2009,7,25,PortalAZ,Southern Dogface,Colias_cesonia  ,6,3,20
2009,7,25,PortalAZ,Spring Azure,Celastrina_ladon  ,3,3,20
2009,7,25,PortalAZ,Tailed Orange,Eurema_proterpia  ,19,3,20
2009,7,25,PortalAZ,Taxiles Skipper,Poanes_taxiles  ,25,3,20
2009,7,25,PortalAZ,Two-tailed Swallowtail,Papilio_multicaudata  ,14,3,20
2009,7,25,PortalAZ,"Unidentified Brushfoot, Checkerspot, or Satyr",Nymphalidae_sp,3,3,20
2009,7,25,PortalAZ,Variegated Fritillary,Euptoieta_claudia  ,16,3,20
2009,7,25,PortalAZ,West Coast Lady,Vanessa_annabella  ,5,3,20
2009,7,25,PortalAZ,Zela Metalmark,Emesis_zela  ,2,3,20
2012,7,28,PortalAZ,Acacia Skipper,Cogia_hippalus  ,25,4,18
2012,7,28,PortalAZ,Acmon Blue,Plebejus_acmon_,1,4,18
2012,7,28,PortalAZ,Arizona Powdered-Skipper,Systasea_zampa  ,1,4,18
2012,7,28,PortalAZ,Arizona Skipper,Codatractus_arizonensis  ,1,4,18
2012,7,28,PortalAZ,Bordered Patch,Chlosyne_lacinia  ,21,4,18
2012,7,28,PortalAZ,Bronze Roadside-Skipper,Amblyscirtes_aenus  ,34,4,18
2012,7,28,PortalAZ,California Sister,Adelpha_bredowii  ,19,4,18
2012,7,28,PortalAZ,Cassus Roadside-Skipper,Amblyscirtes_cassus  ,2,4,18
2012,7,28,PortalAZ,Ceraunus Blue,Hemiargus_ceraunus  ,11,4,18
2012,7,28,PortalAZ,Checkered White,Pontia_protodice  ,18,4,18
2012,7,28,PortalAZ,Clouded Sulphur,Colias_philodice ,1,4,18
2012,7,28,PortalAZ,Cloudless Sulphur,Phoebis_sennae  ,15,4,18
2012,7,28,PortalAZ,Common Buckeye,Junonia_coenia  ,2,4,18
2012,7,28,PortalAZ,Common Sootywing,Pholisora_catullus  ,142,4,18
2012,7,28,PortalAZ,Common Streaky-Skipper,Celotes_nessus  ,1,4,18
2012,7,28,PortalAZ,Common/White Checkered-Skipper,Pyrgus_sp.  ,7,4,18
2012,7,28,PortalAZ,Dainty Sulphur,Nathalis_iole  ,12,4,18
2012,7,28,PortalAZ,Drusius Cloudywing,Thorybes_drusius ,1,4,18
2012,7,28,PortalAZ,Elada Checkerspot,Texola_elada  ,82,4,18
2012,7,28,PortalAZ,Fatal Metalmark,Calephelis_nemesis  ,1,4,18
2012,7,28,PortalAZ,Funereal Duskywing,Erynnis_funeralis  ,2,4,18
2012,7,28,PortalAZ,Gold-costa Skipper,Cogia_caicus  ,1,4,18
2012,7,28,PortalAZ,Golden Banded-Skipper,Autochton_cellus  ,16,4,18
2012,7,28,PortalAZ,Golden-headed Scallopwing,Staphylus_ceos  ,28,4,18
2012,7,28,PortalAZ,Gray Hairstreak,Strymon_melinus  ,2,4,18
2012,7,28,PortalAZ,Gulf Fritillary,Agraulis_vanillae  ,31,4,18
2012,7,28,PortalAZ,Large Orange Sulphur,Phoebis_agarithe  ,1,4,18
2012,7,28,PortalAZ,Lyside Sulphur,Kricogonia_lyside  ,1,4,18
2012,7,28,PortalAZ,Marine Blue,Leptotes_marina  ,14,4,18
2012,7,28,PortalAZ,Mexican Yellow,Eurema_mexicana  ,7,4,18
2012,7,28,PortalAZ,Monarch,Danaus_plexippus ,1,4,18
2012,7,28,PortalAZ,Mournful Duskywing,Erynnis_tristis  ,2,4,18
2012,7,28,PortalAZ,Northern Cloudywing,Thorybes_pylades  ,251,4,18
2012,7,28,PortalAZ,Orange Skipperling,Copaeodes_aurantiacus  ,10,4,18
2012,7,28,PortalAZ,Orange Sulphur,Colias_eurytheme  ,19,4,18
2012,7,28,PortalAZ,Orange-edged Roadside-Skipper,Amblyscirtes_fimbriata  ,1,4,18
2012,7,28,PortalAZ,Painted Crescent,Phyciodes_picta  ,1,4,18
2012,7,28,PortalAZ,Painted Lady,Vanessa_cardui  ,22,4,18
2012,7,28,PortalAZ,Pipevine Swallowtail,Battus_philenor  ,71,4,18
2012,7,28,PortalAZ,Queen,Danaus_gilippus ,11,4,18
2012,7,28,PortalAZ,Reakirt's Blue,Hemiargus_isola  ,50,4,18
2012,7,28,PortalAZ,Red Satyr,Megisto_rubricata  ,8,4,18
2012,7,28,PortalAZ,Siva Juniper Hairstreak,Callophrys_gryneus_siva  ,2,4,18
2012,7,28,PortalAZ,Slaty Roadside-Skipper,Amblyscirtes_nereus  ,1,4,18
2012,7,28,PortalAZ,Sleepy Orange,Eurema_nicippe  ,34,4,18
2012,7,28,PortalAZ,Southern Dogface,Colias_cesonia  ,1,4,18
2012,7,28,PortalAZ,Spring Azure,Celastrina_ladon  ,5,4,18
2012,7,28,PortalAZ,Taxiles Skipper,Poanes_taxiles  ,8,4,18
2012,7,28,PortalAZ,Texas Roadside-Skipper,Amblyscirtes_texanae  ,1,4,18
2012,7,28,PortalAZ,Tiny Checkerspot,Dymasia_dymas  ,3,4,18
2012,7,28,PortalAZ,Two-tailed Swallowtail,Papilio_multicaudata  ,28,4,18
2012,7,28,PortalAZ,"Unidentified Brushfoot, Checkerspot, or Satyr",Nymphalidae_sp,1,4,18
2012,7,28,PortalAZ,Western Pygmy-Blue,Brephidium_exile  ,2,4,18
2013,7,27,PortalAZ,Acacia Skipper,Cogia_hippalus  ,8,3,22.5
2013,7,27,PortalAZ,Acmon Blue,Plebejus_acmon_,1,3,22.5
2013,7,27,PortalAZ,American Lady,Vanessa_virginiensis  ,1,3,22.5
2013,7,27,PortalAZ,Bordered Patch,Chlosyne_lacinia  ,31,3,22.5
2013,7,27,PortalAZ,Bronze Roadside-Skipper,Amblyscirtes_aenus  ,30,3,22.5
2013,7,27,PortalAZ,California Sister,Adelpha_bredowii  ,1,3,22.5
2013,7,27,PortalAZ,Ceraunus Blue,Hemiargus_ceraunus  ,10,3,22.5
2013,7,27,PortalAZ,Checkered White,Pontia_protodice  ,1,3,22.5
2013,7,27,PortalAZ,Clouded Sulphur,Colias_philodice ,1,3,22.5
2013,7,27,PortalAZ,Common Sootywing,Pholisora_catullus  ,15,3,22.5
2013,7,27,PortalAZ,Common Streaky-Skipper,Celotes_nessus  ,4,3,22.5
2013,7,27,PortalAZ,Common/White Checkered-Skipper,Pyrgus_sp.  ,3,3,22.5
2013,7,27,PortalAZ,Dainty Sulphur,Nathalis_iole  ,5,3,22.5
2013,7,27,PortalAZ,Dotted Roadside-Skipper,Amblyscirtes_eos  ,10,3,22.5
2013,7,27,PortalAZ,Drusius Cloudywing,Thorybes_drusius ,4,3,22.5
2013,7,27,PortalAZ,Elada Checkerspot,Texola_elada  ,39,3,22.5
2013,7,27,PortalAZ,Four-spotted Skipperling,Piruna_polingi  ,1,3,22.5
2013,7,27,PortalAZ,Funereal Duskywing,Erynnis_funeralis  ,3,3,22.5
2013,7,27,PortalAZ,Golden-headed Scallopwing,Staphylus_ceos  ,18,3,22.5
2013,7,27,PortalAZ,Gray Hairstreak,Strymon_melinus  ,1,3,22.5
2013,7,27,PortalAZ,Juvenal's Duskywing,Erynnis_juvenalis  ,1,3,22.5
2013,7,27,PortalAZ,Marine Blue,Leptotes_marina  ,9,3,22.5
2013,7,27,PortalAZ,Monarch,Danaus_plexippus ,3,3,22.5
2013,7,27,PortalAZ,Mourning Cloak,Nymphalis_antiopa  ,1,3,22.5
2013,7,27,PortalAZ,Mylitta Crescent,Phyciodes_mylitta  ,11,3,22.5
2013,7,27,PortalAZ,Northern Cloudywing,Thorybes_pylades  ,98,3,22.5
2013,7,27,PortalAZ,Nysa Roadside-Skipper,Amblyscirtes_nysa  ,2,3,22.5
2013,7,27,PortalAZ,Orange Skipperling,Copaeodes_aurantiacus  ,6,3,22.5
2013,7,27,PortalAZ,Orange Sulphur,Colias_eurytheme  ,4,3,22.5
2013,7,27,PortalAZ,Orange-edged Roadside-Skipper,Amblyscirtes_fimbriata  ,4,3,22.5
2013,7,27,PortalAZ,Painted Lady,Vanessa_cardui  ,1,3,22.5
2013,7,27,PortalAZ,Pipevine Swallowtail,Battus_philenor  ,6,3,22.5
2013,7,27,PortalAZ,Queen,Danaus_gilippus ,1,3,22.5
2013,7,27,PortalAZ,Reakirt's Blue,Hemiargus_isola  ,59,3,22.5
2013,7,27,PortalAZ,Red Satyr,Megisto_rubricata  ,7,3,22.5
2013,7,27,PortalAZ,Red-spotted Purple,Limenitis_arthemis_astyanax  ,3,3,22.5
2013,7,27,PortalAZ,Satyr Comma,Polygonia_satyrus  ,1,3,22.5
2013,7,27,PortalAZ,Silver-spotted Skipper,Epargyreus_clarus ,1,3,22.5
2013,7,27,PortalAZ,Siva Juniper Hairstreak,Callophrys_gryneus_siva  ,1,3,22.5
2013,7,27,PortalAZ,Slaty Roadside-Skipper,Amblyscirtes_nereus  ,2,3,22.5
2013,7,27,PortalAZ,Sleepy Orange,Eurema_nicippe  ,2,3,22.5
2013,7,27,PortalAZ,Taxiles Skipper,Poanes_taxiles  ,23,3,22.5
2013,7,27,PortalAZ,Two-tailed Swallowtail,Papilio_multicaudata  ,3,3,22.5
2013,7,27,PortalAZ,Variegated Fritillary,Euptoieta_claudia  ,2,3,22.5
2013,7,27,PortalAZ,Western Pygmy-Blue,Brephidium_exile  ,7,3,22.5
2014,7,26,PortalAZ,Acacia Skipper,Cogia_hippalus  ,10,3,17
2014,7,26,PortalAZ,American Lady,Vanessa_virginiensis  ,1,3,17
2014,7,26,PortalAZ,Arizona Hairstreak,Erora_quaderna  ,1,3,17
2014,7,26,PortalAZ,Black Swallowtail,Papilio_polyxenes  ,4,3,17
2014,7,26,PortalAZ,Bordered Patch,Chlosyne_lacinia  ,134,3,17
2014,7,26,PortalAZ,Bronze Roadside-Skipper,Amblyscirtes_aenus  ,13,3,17
2014,7,26,PortalAZ,California Sister,Adelpha_bredowii  ,15,3,17
2014,7,26,PortalAZ,Cassus Roadside-Skipper,Amblyscirtes_cassus  ,5,3,17
2014,7,26,PortalAZ,Ceraunus Blue,Hemiargus_ceraunus  ,2,3,17
2014,7,26,PortalAZ,Checkered White,Pontia_protodice  ,2,3,17
2014,7,26,PortalAZ,Chiricahua White,Neophasia_terlootii  ,2,3,17
2014,7,26,PortalAZ,Cloudless Sulphur,Phoebis_sennae  ,1,3,17
2014,7,26,PortalAZ,Common Buckeye,Junonia_coenia  ,2,3,17
2014,7,26,PortalAZ,Common Checkered-Skipper,Pyrgus_communis  ,1,3,17
2014,7,26,PortalAZ,Common Sootywing,Pholisora_catullus  ,29,3,17
2014,7,26,PortalAZ,Dainty Sulphur,Nathalis_iole  ,2,3,17
2014,7,26,PortalAZ,Desert Checkered-Skipper,Pyrgus_philetas  ,1,3,17
2014,7,26,PortalAZ,Dotted Roadside-Skipper,Amblyscirtes_eos  ,4,3,17
2014,7,26,PortalAZ,Drusius Cloudywing,Thorybes_drusius ,10,3,17
2014,7,26,PortalAZ,Elada Checkerspot,Texola_elada  ,4,3,17
2014,7,26,PortalAZ,Fatal Metalmark,Calephelis_nemesis  ,1,3,17
2014,7,26,PortalAZ,Four-spotted Skipperling,Piruna_polingi  ,5,3,17
2014,7,26,PortalAZ,Golden Banded-Skipper,Autochton_cellus  ,8,3,17
2014,7,26,PortalAZ,Golden-headed Scallopwing,Staphylus_ceos  ,4,3,17
2014,7,26,PortalAZ,Gray Hairstreak,Strymon_melinus  ,2,3,17
2014,7,26,PortalAZ,Gulf Fritillary,Agraulis_vanillae  ,6,3,17
2014,7,26,PortalAZ,Juvenal's Duskywing,Erynnis_juvenalis  ,2,3,17
2014,7,26,PortalAZ,Large Roadside-Skipper,Amblyscirtes_exoteria  ,2,3,17
2014,7,26,PortalAZ,Leda Ministreak,Ministrymon_leda  ,1,3,17
2014,7,26,PortalAZ,Marine Blue,Leptotes_marina  ,16,3,17
2014,7,26,PortalAZ,Monarch,Danaus_plexippus ,4,3,17
2014,7,26,PortalAZ,Mylitta Crescent,Phyciodes_mylitta  ,1,3,17
2014,7,26,PortalAZ,Northern Cloudywing,Thorybes_pylades  ,668,3,17
2014,7,26,PortalAZ,Orange Skipperling,Copaeodes_aurantiacus  ,2,3,17
2014,7,26,PortalAZ,Orange Sulphur,Colias_eurytheme  ,9,3,17
2014,7,26,PortalAZ,Orange-edged Roadside-Skipper,Amblyscirtes_fimbriata  ,9,3,17
2014,7,26,PortalAZ,Pacuvius Duskywing,Erynnis_pacuvius ,5,3,17
2014,7,26,PortalAZ,Painted Lady,Vanessa_cardui  ,27,3,17
2014,7,26,PortalAZ,Pine Satyr,Paramacera_allyni  ,4,3,17
2014,7,26,PortalAZ,Pipevine Swallowtail,Battus_philenor  ,8,3,17
2014,7,26,PortalAZ,Queen,Danaus_gilippus ,2,3,17
2014,7,26,PortalAZ,Reakirt's Blue,Hemiargus_isola  ,12,3,17
2014,7,26,PortalAZ,Red Satyr,Megisto_rubricata  ,1,3,17
2014,7,26,PortalAZ,Red-spotted Purple,Limenitis_arthemis_astyanax  ,2,3,17
2014,7,26,PortalAZ,Short-tailed Skipper,Zestusa_dorus  ,1,3,17
2014,7,26,PortalAZ,Siva Juniper Hairstreak,Callophrys_gryneus_siva  ,11,3,17
2014,7,26,PortalAZ,Slaty Roadside-Skipper,Amblyscirtes_nereus  ,5,3,17
2014,7,26,PortalAZ,Sleepy Orange,Eurema_nicippe  ,18,3,17
2014,7,26,PortalAZ,Southern Dogface,Colias_cesonia  ,6,3,17
2014,7,26,PortalAZ,Spring Azure,Celastrina_ladon  ,1,3,17
2014,7,26,PortalAZ,Taxiles Skipper,Poanes_taxiles  ,55,3,17
2014,7,26,PortalAZ,Texas Roadside-Skipper,Amblyscirtes_texanae  ,9,3,17
2014,7,26,PortalAZ,Theona Checkerspot,Thessalia_theona  ,4,3,17
2014,7,26,PortalAZ,Two-tailed Swallowtail,Papilio_multicaudata  ,26,3,17
2014,7,26,PortalAZ,"Unidentified Firetip, Skipper, Duskywing, Skipperling, or Giant Skipper",Hesperiidae_sp,1,3,17
2014,7,26,PortalAZ,Variegated Fritillary,Euptoieta_claudia  ,7,3,17
2014,7,26,PortalAZ,White Checkered-Skipper,Pyrgus_albescens  ,2,3,17
2015,8,2,PortalAZ,Bordered Patch,Chlosyne_lacinia  ,9,2,15.5
2015,8,2,PortalAZ,Bronze Roadside-Skipper,Amblyscirtes_aenus  ,1,2,15.5
2015,8,2,PortalAZ,California Sister,Adelpha_bredowii  ,13,2,15.5
2015,8,2,PortalAZ,Checkered White,Pontia_protodice  ,1,2,15.5
2015,8,2,PortalAZ,Clouded Sulphur,Colias_philodice ,2,2,15.5
2015,8,2,PortalAZ,Cloudless Sulphur,Phoebis_sennae  ,76,2,15.5
2015,8,2,PortalAZ,Common Buckeye,Junonia_coenia  ,2,2,15.5
2015,8,2,PortalAZ,Common Sootywing,Pholisora_catullus  ,3,2,15.5
2015,8,2,PortalAZ,Dainty Sulphur,Nathalis_iole  ,1,2,15.5
2015,8,2,PortalAZ,Drusius Cloudywing,Thorybes_drusius ,3,2,15.5
2015,8,2,PortalAZ,Edwards' Skipperling,Oarisma_edwardsii  ,1,2,15.5
2015,8,2,PortalAZ,Elada Checkerspot,Texola_elada  ,2,2,15.5
2015,8,2,PortalAZ,Four-spotted Skipperling,Piruna_polingi  ,12,2,15.5
2015,8,2,PortalAZ,Golden Banded-Skipper,Autochton_cellus  ,160,2,15.5
2015,8,2,PortalAZ,Golden-headed Scallopwing,Staphylus_ceos  ,6,2,15.5
2015,8,2,PortalAZ,Large Roadside-Skipper,Amblyscirtes_exoteria  ,1,2,15.5
2015,8,2,PortalAZ,Marine Blue,Leptotes_marina  ,14,2,15.5
2015,8,2,PortalAZ,Meridian Duskywing,Erynnis_meridianus  ,1,2,15.5
2015,8,2,PortalAZ,Mexican Fritillary,Euptoieta_hegesia  ,1,2,15.5
2015,8,2,PortalAZ,Mylitta Crescent,Phyciodes_mylitta  ,10,2,15.5
2015,8,2,PortalAZ,Northern Cloudywing,Thorybes_pylades  ,70,2,15.5
2015,8,2,PortalAZ,Nysa Roadside-Skipper,Amblyscirtes_nysa  ,4,2,15.5
2015,8,2,PortalAZ,Orange Skipperling,Copaeodes_aurantiacus  ,4,2,15.5
2015,8,2,PortalAZ,Orange-edged Roadside-Skipper,Amblyscirtes_fimbriata  ,2,2,15.5
2015,8,2,PortalAZ,Orange-edged Roadside-Skipper,Amblyscirtes_fimbriata  ,1,2,15.5
2015,8,2,PortalAZ,Orange-headed Roadside-Skipper,Amblyscirtes_phylace  ,1,2,15.5
2015,8,2,PortalAZ,Pacuvius Duskywing,Erynnis_pacuvius ,6,2,15.5
2015,8,2,PortalAZ,Painted Lady,Vanessa_cardui  ,7,2,15.5
2015,8,2,PortalAZ,Pipevine Swallowtail,Battus_philenor  ,2,2,15.5
2015,8,2,PortalAZ,Queen,Danaus_gilippus ,5,2,15.5
2015,8,2,PortalAZ,Reakirt's Blue,Hemiargus_isola  ,5,2,15.5
2015,8,2,PortalAZ,Red Admiral,Vanessa_atalanta  ,2,2,15.5
2015,8,2,PortalAZ,Red Satyr,Megisto_rubricata  ,1,2,15.5
2015,8,2,PortalAZ,Red-spotted Purple,Limenitis_arthemis_astyanax  ,2,2,15.5
2015,8,2,PortalAZ,Slaty Roadside-Skipper,Amblyscirtes_nereus  ,1,2,15.5
2015,8,2,PortalAZ,Sleepy Orange,Eurema_nicippe  ,12,2,15.5
2015,8,2,PortalAZ,Snow's Skipper,Paratrytone_snowi  ,1,2,15.5
2015,8,2,PortalAZ,Tailed Orange,Eurema_proterpia  ,2,2,15.5
2015,8,2,PortalAZ,Taxiles Skipper,Poanes_taxiles  ,3,2,15.5
2015,8,2,PortalAZ,Texan Crescent,Phyciodes_texana  ,4,2,15.5
2015,8,2,PortalAZ,Theona Checkerspot,Thessalia_theona  ,1,2,15.5
2015,8,2,PortalAZ,Two-tailed Swallowtail,Papilio_multicaudata  ,24,2,15.5
2015,8,2,PortalAZ,Variegated Fritillary,Euptoieta_claudia  ,4,2,15.5
2015,8,2,PortalAZ,West Coast Lady,Vanessa_annabella  ,1,2,15.5
2016,7,23,PortalAZ,Acacia Skipper,Cogia_hippalus  ,5,3,20
2016,7,23,PortalAZ,Acmon Blue,Plebejus_acmon_,1,3,20
2016,7,23,PortalAZ,Arizona Metalmark,Calephelis_arizonensis  ,1,3,20
2016,7,23,PortalAZ,Arizona Powdered-Skipper,Systasea_zampa  ,1,3,20
2016,7,23,PortalAZ,Bordered Patch,Chlosyne_lacinia  ,125,3,20
2016,7,23,PortalAZ,Bronze Roadside-Skipper,Amblyscirtes_aenus  ,9,3,20
2016,7,23,PortalAZ,California Sister,Adelpha_bredowii  ,7,3,20
2016,7,23,PortalAZ,Cassus Roadside-Skipper,Amblyscirtes_cassus  ,2,3,20
2016,7,23,PortalAZ,Ceraunus Blue,Hemiargus_ceraunus  ,3,3,20
2016,7,23,PortalAZ,Checkered White,Pontia_protodice  ,1,3,20
2016,7,23,PortalAZ,Cloudless Sulphur,Phoebis_sennae  ,7,3,20
2016,7,23,PortalAZ,Common Buckeye,Junonia_coenia  ,3,3,20
2016,7,23,PortalAZ,Common Checkered-Skipper,Pyrgus_communis  ,1,3,20
2016,7,23,PortalAZ,Common Sootywing,Pholisora_catullus  ,1,3,20
2016,7,23,PortalAZ,Dainty Sulphur,Nathalis_iole  ,5,3,20
2016,7,23,PortalAZ,Desert Cloudywing,Achalarus_casica  ,1,3,20
2016,7,23,PortalAZ,Dotted Roadside-Skipper,Amblyscirtes_eos  ,3,3,20
2016,7,23,PortalAZ,Drusius Cloudywing,Thorybes_drusius ,10,3,20
2016,7,23,PortalAZ,Elada Checkerspot,Texola_elada  ,3,3,20
2016,7,23,PortalAZ,Four-spotted Skipperling,Piruna_polingi  ,19,3,20
2016,7,23,PortalAZ,Funereal Duskywing,Erynnis_funeralis  ,1,3,20
2016,7,23,PortalAZ,Giant Swallowtail,Papilio_cresphontes  ,1,3,20
2016,7,23,PortalAZ,Golden Banded-Skipper,Autochton_cellus  ,72,3,20
2016,7,23,PortalAZ,Golden-headed Scallopwing,Staphylus_ceos  ,2,3,20
