Year,Month,Day,Site,NABAEnglishName,LatinAnalysisName,ButterflyCount,PartyHours,#Observers,#Parties,TotalDistanceMi
2018,7,27,Portal,American Lady,Vanessa_virginiensis  ,2,26.5,13,4,8
2018,7,27,Portal,Painted Lady,Vanessa_cardui  ,1,26.5,13,4,8
2018,7,27,Portal,California Sister,Adelpha_bredowii  ,3,26.5,13,4,8
2018,7,27,Portal,Nabokov's Satyr,Cyllopsis_pyracmon  ,1,26.5,13,4,8
2018,7,27,Portal,Red Satyr,Megisto_rubricata  ,6,26.5,13,4,8
2018,7,27,Portal,Monarch,Danaus_plexippus ,5,26.5,13,4,8
2018,7,27,Portal,Queen,Danaus_gilippus ,16,26.5,13,4,8
2018,7,27,Portal,Dull Firetip,Pyrrhopyge_araxes  ,6,26.5,13,4,8
2018,7,27,Portal,Silver-spotted Skipper,Epargyreus_clarus ,5,26.5,13,4,8
2018,7,27,Portal,Golden Banded-Skipper,Autochton_cellus  ,11,26.5,13,4,8
2018,7,27,Portal,Northern Cloudywing,Thorybes_pylades  ,130,26.5,13,4,8
2018,7,27,Portal,Drusius Cloudywing,Thorybes_drusius ,5,26.5,13,4,8
2018,7,27,Portal,Acacia Skipper,Cogia_hippalus  ,4,26.5,13,4,8
2018,7,27,Portal,Golden-headed Scallopwing,Staphylus_ceos  ,27,26.5,13,4,8
2018,7,27,Portal,Juvenal's Duskywing,Erynnis_juvenalis  ,1,26.5,13,4,8
2018,7,27,Portal,Mournful Duskywing,Erynnis_tristis  ,2,26.5,13,4,8
2018,7,27,Portal,Pacuvius Duskywing,Erynnis_pacuvius ,5,26.5,13,4,8
2018,7,27,Portal,Funereal Duskywing,Erynnis_funeralis  ,3,26.5,13,4,8
2018,7,27,Portal,"Unidentified Firetip, Skipper, Duskywing, Skipperling, or Giant Skipper",Hesperiidae_sp,3,26.5,13,4,8
2018,7,27,Portal,Common Streaky-Skipper,Celotes_nessus  ,1,26.5,13,4,8
2018,7,27,Portal,Common Sootywing,Pholisora_catullus  ,105,26.5,13,4,8
2018,7,27,Portal,Four-spotted Skipperling,Piruna_polingi  ,19,26.5,13,4,8
2018,7,27,Portal,Edwards' Skipperling,Oarisma_edwardsii  ,2,26.5,13,4,8
2018,7,27,Portal,Snow's Skipper,Paratrytone_snowi  ,6,26.5,13,4,8
2018,7,27,Portal,Taxiles Skipper,Poanes_taxiles  ,19,26.5,13,4,8
2018,7,27,Portal,Moon-marked Skipper,Atrytonopsis_lunus  ,2,26.5,13,4,8
2018,7,27,Portal,Large Roadside-Skipper,Amblyscirtes_exoteria  ,7,26.5,13,4,8
2018,7,27,Portal,Cassus Roadside-Skipper,Amblyscirtes_cassus  ,2,26.5,13,4,8
2018,7,27,Portal,Bronze Roadside-Skipper,Amblyscirtes_aenus  ,21,26.5,13,4,8
2018,7,27,Portal,Elissa Roadside-Skipper,Amblyscirtes_elissa  ,7,26.5,13,4,8
2018,7,27,Portal,Slaty Roadside-Skipper,Amblyscirtes_nereus  ,6,26.5,13,4,8
2018,7,27,Portal,Nysa Roadside-Skipper,Amblyscirtes_nysa  ,12,26.5,13,4,8
2018,7,27,Portal,Dotted Roadside-Skipper,Amblyscirtes_eos  ,21,26.5,13,4,8
2018,7,27,Portal,Orange-edged Roadside-Skipper,Amblyscirtes_fimbriata  ,12,26.5,13,4,8
2018,8,6,Ramsey Canyon,Pipevine Swallowtail,Battus_philenor  ,73,59.5,17,7,23
2018,8,6,Ramsey Canyon,Black Swallowtail,Papilio_polyxenes  ,3,59.5,17,7,23
2018,8,6,Ramsey Canyon,Giant Swallowtail,Papilio_cresphontes  ,2,59.5,17,7,23
2018,8,6,Ramsey Canyon,Two-tailed Swallowtail,Papilio_multicaudata  ,32,59.5,17,7,23
2018,8,6,Ramsey Canyon,Checkered White,Pontia_protodice  ,16,59.5,17,7,23
2018,8,6,Ramsey Canyon,Cabbage White,Pieris_rapae  ,1,59.5,17,7,23
2018,8,6,Ramsey Canyon,Orange Sulphur,Colias_eurytheme  ,15,59.5,17,7,23
2018,8,6,Ramsey Canyon,Southern Dogface,Colias_cesonia  ,3,59.5,17,7,23
2018,8,6,Ramsey Canyon,Cloudless Sulphur,Phoebis_sennae  ,632,59.5,17,7,23
2018,8,6,Ramsey Canyon,Large Orange Sulphur,Phoebis_agarithe  ,1,59.5,17,7,23
2018,8,6,Ramsey Canyon,Lyside Sulphur,Kricogonia_lyside  ,4,59.5,17,7,23
2018,8,6,Ramsey Canyon,Mexican Yellow,Eurema_mexicana  ,67,59.5,17,7,23
2018,8,6,Ramsey Canyon,Tailed Orange,Eurema_proterpia  ,86,59.5,17,7,23
2018,8,6,Ramsey Canyon,Sleepy Orange,Eurema_nicippe  ,31,59.5,17,7,23
2018,8,6,Ramsey Canyon,Dainty Sulphur,Nathalis_iole  ,15,59.5,17,7,23
2018,8,6,Ramsey Canyon,Great Purple Hairstreak,Atlides_halesus  ,2,59.5,17,7,23
2018,8,6,Ramsey Canyon,Siva Juniper Hairstreak,Callophrys_gryneus_siva  ,7,59.5,17,7,23
2018,8,6,Ramsey Canyon,Gray Hairstreak,Strymon_melinus  ,7,59.5,17,7,23
2018,8,6,Ramsey Canyon,Leda Ministreak,Ministrymon_leda  ,3,59.5,17,7,23
2018,8,6,Ramsey Canyon,Arizona Hairstreak,Erora_quaderna  ,4,59.5,17,7,23
2018,8,6,Ramsey Canyon,Western Pygmy-Blue,Brephidium_exile  ,77,59.5,17,7,23
2018,8,6,Ramsey Canyon,Marine Blue,Leptotes_marina  ,42,59.5,17,7,23
2018,8,6,Ramsey Canyon,Ceraunus Blue,Hemiargus_ceraunus  ,31,59.5,17,7,23
2018,8,6,Ramsey Canyon,Reakirt's Blue,Hemiargus_isola  ,24,59.5,17,7,23
2018,8,6,Ramsey Canyon,Spring Azure,Celastrina_ladon  ,36,59.5,17,7,23
2018,8,6,Ramsey Canyon,Acmon Blue,Plebejus_acmon_,1,59.5,17,7,23
2018,8,6,Ramsey Canyon,Fatal Metalmark,Calephelis_nemesis  ,2,59.5,17,7,23
2018,8,6,Ramsey Canyon,Zela Metalmark,Emesis_zela  ,29,59.5,17,7,23
2018,8,6,Ramsey Canyon,Ares Metalmark,Emesis_ares  ,29,59.5,17,7,23
2018,8,6,Ramsey Canyon,Mormon Metalmark,Apodemia_mormo  ,1,59.5,17,7,23
2018,8,6,Ramsey Canyon,Palmer's Metalmark,Apodemia_palmeri  ,4,59.5,17,7,23
2018,8,6,Ramsey Canyon,American Snout,Libytheana_carinenta  ,87,59.5,17,7,23
2018,8,6,Ramsey Canyon,Gulf Fritillary,Agraulis_vanillae  ,4,59.5,17,7,23
2018,8,6,Ramsey Canyon,Variegated Fritillary,Euptoieta_claudia  ,36,59.5,17,7,23
2018,8,6,Ramsey Canyon,Theona Checkerspot,Thessalia_theona  ,25,59.5,17,7,23
2018,8,6,Ramsey Canyon,Bordered Patch,Chlosyne_lacinia  ,96,59.5,17,7,23
2018,8,6,Ramsey Canyon,Tiny Checkerspot,Dymasia_dymas  ,3,59.5,17,7,23
2018,8,6,Ramsey Canyon,Elada Checkerspot,Texola_elada  ,18,59.5,17,7,23
2018,8,6,Ramsey Canyon,Texan Crescent,Phyciodes_texana  ,2,59.5,17,7,23
2018,8,6,Ramsey Canyon,Painted Crescent,Phyciodes_picta  ,27,59.5,17,7,23
2018,8,6,Ramsey Canyon,Mylitta Crescent,Phyciodes_mylitta  ,6,59.5,17,7,23
2018,8,6,Ramsey Canyon,Satyr Comma,Polygonia_satyrus  ,3,59.5,17,7,23
2018,8,6,Ramsey Canyon,Mourning Cloak,Nymphalis_antiopa  ,4,59.5,17,7,23
2018,8,6,Ramsey Canyon,American Lady,Vanessa_virginiensis  ,1,59.5,17,7,23
2018,8,6,Ramsey Canyon,Painted Lady,Vanessa_cardui  ,9,59.5,17,7,23
2018,8,6,Ramsey Canyon,Red Admiral,Vanessa_atalanta  ,2,59.5,17,7,23
2018,8,6,Ramsey Canyon,Common Buckeye,Junonia_coenia  ,1,59.5,17,7,23
2018,8,6,Ramsey Canyon,Red-spotted Purple,Limenitis_arthemis_astyanax  ,15,59.5,17,7,23
2018,8,6,Ramsey Canyon,Viceroy,Limenitis_archippus  ,5,59.5,17,7,23
2018,8,6,Ramsey Canyon,California Sister,Adelpha_bredowii  ,67,59.5,17,7,23
2018,8,6,Ramsey Canyon,Tropical Leafwing,Anaea_aidea  ,1,59.5,17,7,23
2018,8,6,Ramsey Canyon,Hackberry Emperor,Asterocampa_celtis  ,1,59.5,17,7,23
2018,8,6,Ramsey Canyon,Empress Leilia,Asterocampa_leilia  ,1,59.5,17,7,23
2018,8,6,Ramsey Canyon,Tawny Emperor,Asterocampa_clyton  ,2,59.5,17,7,23
2018,8,6,Ramsey Canyon,Nabokov's Satyr,Cyllopsis_pyracmon  ,2,59.5,17,7,23
2018,8,6,Ramsey Canyon,Canyonland Satyr,Cyllopsis_pertepida  ,3,59.5,17,7,23
2018,8,6,Ramsey Canyon,Red Satyr,Megisto_rubricata  ,19,59.5,17,7,23
2018,8,6,Ramsey Canyon,Pine Satyr,Paramacera_allyni  ,1,59.5,17,7,23
2018,8,6,Ramsey Canyon,Monarch,Danaus_plexippus ,6,59.5,17,7,23
2018,8,6,Ramsey Canyon,Queen,Danaus_gilippus ,44,59.5,17,7,23
2018,8,6,Ramsey Canyon,Dull Firetip,Pyrrhopyge_araxes  ,10,59.5,17,7,23
2018,8,6,Ramsey Canyon,Silver-spotted Skipper,Epargyreus_clarus ,6,59.5,17,7,23
2018,8,6,Ramsey Canyon,Arizona Skipper,Codatractus_arizonensis  ,3,59.5,17,7,23
2018,8,6,Ramsey Canyon,Golden Banded-Skipper,Autochton_cellus  ,20,59.5,17,7,23
2018,8,6,Ramsey Canyon,Desert Cloudywing,Achalarus_casica  ,2,59.5,17,7,23
2018,8,6,Ramsey Canyon,Northern Cloudywing,Thorybes_pylades  ,89,59.5,17,7,23
2018,8,6,Ramsey Canyon,Drusius Cloudywing,Thorybes_drusius ,8,59.5,17,7,23
2018,8,6,Ramsey Canyon,Acacia Skipper,Cogia_hippalus  ,14,59.5,17,7,23
2018,8,6,Ramsey Canyon,Gold-costa Skipper,Cogia_caicus  ,18,59.5,17,7,23
2018,8,6,Ramsey Canyon,Golden-headed Scallopwing,Staphylus_ceos  ,7,59.5,17,7,23
2018,8,6,Ramsey Canyon,Juvenal's Duskywing,Erynnis_juvenalis  ,2,59.5,17,7,23
2018,8,6,Ramsey Canyon,Mournful Duskywing,Erynnis_tristis  ,11,59.5,17,7,23
2018,8,6,Ramsey Canyon,Pacuvius Duskywing,Erynnis_pacuvius ,6,59.5,17,7,23
2018,8,6,Ramsey Canyon,Funereal Duskywing,Erynnis_funeralis  ,2,59.5,17,7,23
2018,8,6,Ramsey Canyon,"Unidentified Firetip, Skipper, Duskywing, Skipperling, or Giant Skipper",Hesperiidae_sp,5,59.5,17,7,23
2018,8,6,Ramsey Canyon,Desert Checkered-Skipper,Pyrgus_philetas  ,1,59.5,17,7,23
2018,8,6,Ramsey Canyon,Common Sootywing,Pholisora_catullus  ,29,59.5,17,7,23
2018,8,6,Ramsey Canyon,Saltbush Sootywing,Hesperopsis_alpheus  ,3,59.5,17,7,23
2018,8,6,Ramsey Canyon,Four-spotted Skipperling,Piruna_polingi  ,18,59.5,17,7,23
2018,8,6,Ramsey Canyon,Many-spotted Skipperling,Piruna_cingo  ,12,59.5,17,7,23
2018,8,6,Ramsey Canyon,Edwards' Skipperling,Oarisma_edwardsii  ,2,59.5,17,7,23
2018,8,6,Ramsey Canyon,Orange Skipperling,Copaeodes_aurantiacus  ,12,59.5,17,7,23
2018,8,6,Ramsey Canyon,Fiery Skipper,Hylephila_phyleus  ,6,59.5,17,7,23
2018,8,6,Ramsey Canyon,Pahaska Skipper,Hesperia_pahaska  ,3,59.5,17,7,23
2018,8,6,Ramsey Canyon,Sachem,Atalopedes_campestris  ,1,59.5,17,7,23
2018,8,6,Ramsey Canyon,Taxiles Skipper,Poanes_taxiles  ,14,59.5,17,7,23
2018,8,6,Ramsey Canyon,Moon-marked Skipper,Atrytonopsis_lunus  ,1,59.5,17,7,23
2018,8,6,Ramsey Canyon,Large Roadside-Skipper,Amblyscirtes_exoteria  ,11,59.5,17,7,23
2018,8,6,Ramsey Canyon,Cassus Roadside-Skipper,Amblyscirtes_cassus  ,16,59.5,17,7,23
2018,8,6,Ramsey Canyon,Bronze Roadside-Skipper,Amblyscirtes_aenus  ,12,59.5,17,7,23
2018,8,6,Ramsey Canyon,Oslar's Roadside-Skipper,Amblyscirtes_oslari  ,1,59.5,17,7,23
2018,8,6,Ramsey Canyon,Elissa Roadside-Skipper,Amblyscirtes_elissa  ,6,59.5,17,7,23
2018,8,6,Ramsey Canyon,Texas Roadside-Skipper,Amblyscirtes_texanae  ,1,59.5,17,7,23
2018,8,6,Ramsey Canyon,Toltec Roadside-Skipper,Amblyscirtes_tolteca  ,2,59.5,17,7,23
2018,8,6,Ramsey Canyon,Slaty Roadside-Skipper,Amblyscirtes_nereus  ,1,59.5,17,7,23
2018,8,6,Ramsey Canyon,Nysa Roadside-Skipper,Amblyscirtes_nysa  ,8,59.5,17,7,23
