Year,Month,Day,Site,NABAEnglishName,ButterflyCount,PartyHours,#Observers,#Parties,TotalDistanceMi
2018,8,6,Ramsey Canyon,Toltec roadside skipper,2,59.5,17,7,23
2018,8,6,Ramsey Canyon,Slaty roadside skipper,1,59.5,17,7,23
2018,8,6,Ramsey Canyon,Nysa roadside skipper,8,59.5,17,7,23
2018,8,6,Ramsey Canyon,Dotted roadside skipper,1,59.5,17,7,23
2018,8,6,Ramsey Canyon,Eufala skipper,1,59.5,17,7,23
2018,4,3,Sabino Canyon,Pipevine swallowtail,67,51.5,21,9,33
2018,4,3,Sabino Canyon,Giant swallowtail,5,51.5,21,9,33
2018,4,3,Sabino Canyon,Two-tailed swallowtail,26,51.5,21,9,33
2018,4,3,Sabino Canyon,Spring white,8,51.5,21,9,33
2018,4,3,Sabino Canyon,Desert pearly marble,26,51.5,21,9,33
2018,4,3,Sabino Canyon,Pima desert orangetip,20,51.5,21,9,33
2018,4,3,Sabino Canyon,Sara orangetip,29,51.5,21,9,33
2018,4,3,Sabino Canyon,Orange sulphur,1,51.5,21,9,33
2018,4,3,Sabino Canyon,Southern dogface,6,51.5,21,9,33
2018,4,3,Sabino Canyon,Mexican yellow,1,51.5,21,9,33
2018,4,3,Sabino Canyon,Sleepy orange,11,51.5,21,9,33
2018,4,3,Sabino Canyon,Dainty sulphur,3,51.5,21,9,33
2018,4,3,Sabino Canyon,Great purple hairstreak,7,51.5,21,9,33
2018,4,3,Sabino Canyon,Brown elfin,14,51.5,21,9,33
2018,4,3,Sabino Canyon,Thicket hairstreak,1,51.5,21,9,33
2018,4,3,Sabino Canyon,Siva juniper hairstreak,5,51.5,21,9,33
2018,4,3,Sabino Canyon,Gray hairstreak,5,51.5,21,9,33
2018,4,3,Sabino Canyon,Arizona hairstreak,20,51.5,21,9,33
2018,4,3,Sabino Canyon,Western pygmy blue,1,51.5,21,9,33
2018,4,3,Sabino Canyon,Marine Blue,66,51.5,21,9,33
2018,4,3,Sabino Canyon,Ceraunus blue,1,51.5,21,9,33
2018,4,3,Sabino Canyon,Spring azure,14,51.5,21,9,33
2018,4,3,Sabino Canyon,Fatal metalmark,1,51.5,21,9,33
2018,4,3,Sabino Canyon,Zela metalmark,5,51.5,21,9,33
2018,4,3,Sabino Canyon,American snout,9,51.5,21,9,33
2018,4,3,Sabino Canyon,Black checkerspot,2,51.5,21,9,33
2018,4,3,Sabino Canyon,Fulvia checkerspot,2,51.5,21,9,33
2018,4,3,Sabino Canyon,Bordered Patch,12,51.5,21,9,33
2018,4,3,Sabino Canyon,Sagebrush checkerspot,17,51.5,21,9,33
2018,4,3,Sabino Canyon,Tiny checkerspot,281,51.5,21,9,33
2018,4,3,Sabino Canyon,Elada Checkerspot,8,51.5,21,9,33
2018,4,3,Sabino Canyon,Texan Crescent,10,51.5,21,9,33
2018,4,3,Sabino Canyon,Mylitta crescent,1,51.5,21,9,33
2018,4,3,Sabino Canyon,Mourning cloak,2,51.5,21,9,33
2018,4,3,Sabino Canyon,Red-spotted purple,6,51.5,21,9,33
2018,4,3,Sabino Canyon,California sister,1,51.5,21,9,33
2018,4,3,Sabino Canyon,Empress Leilia,14,51.5,21,9,33
2018,4,3,Sabino Canyon,Queen,8,51.5,21,9,33
2018,4,3,Sabino Canyon,Desert cloudywing,3,51.5,21,9,33
2018,4,3,Sabino Canyon,Golden-headed scallopwing,14,51.5,21,9,33
2018,4,3,Sabino Canyon,Arizona powdered skipper,8,51.5,21,9,33
2018,4,3,Sabino Canyon,Sleepy duskywing,2,51.5,21,9,33
2018,4,3,Sabino Canyon,Meridian duskywing,3,51.5,21,9,33
2018,4,3,Sabino Canyon,Mournful duskywing,7,51.5,21,9,33
2018,4,3,Sabino Canyon,Pacuvius duskywing,27,51.5,21,9,33
2018,4,3,Sabino Canyon,Funereal duskywing,5,51.5,21,9,33
2018,4,3,Sabino Canyon,Common or white checkered skipper,1,51.5,21,9,33
2018,4,3,Sabino Canyon,Desert checkered skipper,1,51.5,21,9,33
2018,4,3,Sabino Canyon,Common streaky skipper,24,51.5,21,9,33
2018,4,3,Sabino Canyon,Common sootywing,2,51.5,21,9,33
2018,4,3,Sabino Canyon,Orange skipperling,8,51.5,21,9,33
2018,4,3,Sabino Canyon,Fiery skipper,5,51.5,21,9,33
2018,4,3,Sabino Canyon,White-barred skipper,22,51.5,21,9,33
2018,4,3,Sabino Canyon,Sheep skipper,1,51.5,21,9,33
2018,7,31,Sabino Canyon,Pipevine swallowtail,83,33.5,14,6,15
2018,7,31,Sabino Canyon,Black swallowtail,1,33.5,14,6,15
2018,7,31,Sabino Canyon,Giant swallowtail,1,33.5,14,6,15
2018,7,31,Sabino Canyon,Two-tailed swallowtail,34,33.5,14,6,15
2018,7,31,Sabino Canyon,Clouded sulphur,1,33.5,14,6,15
2018,7,31,Sabino Canyon,Orange sulphur,139,33.5,14,6,15
2018,7,31,Sabino Canyon,Southern dogface,3,33.5,14,6,15
2018,7,31,Sabino Canyon,Cloudless sulphur,234,33.5,14,6,15
2018,7,31,Sabino Canyon,Large orange sulphur,1,33.5,14,6,15
2018,7,31,Sabino Canyon,Lyside sulphur,4,33.5,14,6,15
2018,7,31,Sabino Canyon,Mexican yellow,2,33.5,14,6,15
2018,7,31,Sabino Canyon,Tailed orange,9,33.5,14,6,15
2018,7,31,Sabino Canyon,Sleepy orange,26,33.5,14,6,15
2018,7,31,Sabino Canyon,Dainty sulphur,2,33.5,14,6,15
2018,7,31,Sabino Canyon,Colorado hairstreak,5,33.5,14,6,15
2018,7,31,Sabino Canyon,Thicket hairstreak,1,33.5,14,6,15
2018,7,31,Sabino Canyon,Gray hairstreak,1,33.5,14,6,15
2018,7,31,Sabino Canyon,Arizona hairstreak,5,33.5,14,6,15
2018,7,31,Sabino Canyon,Western pygmy blue,3,33.5,14,6,15
2018,7,31,Sabino Canyon,Marine Blue,12,33.5,14,6,15
2018,7,31,Sabino Canyon,Ceraunus blue,19,33.5,14,6,15
2018,7,31,Sabino Canyon,Reakirt's blue,4,33.5,14,6,15
2018,7,31,Sabino Canyon,Spring azure,141,33.5,14,6,15
2018,7,31,Sabino Canyon,Fatal metalmark,2,33.5,14,6,15
2018,7,31,Sabino Canyon,Zela metalmark,2,33.5,14,6,15
2018,7,31,Sabino Canyon,Palmer’s metalmark,1,33.5,14,6,15
2018,7,31,Sabino Canyon,Nais metalmark,15,33.5,14,6,15
2018,7,31,Sabino Canyon,American snout,18,33.5,14,6,15
2018,7,31,Sabino Canyon,Gulf fritillary,2,33.5,14,6,15
2018,7,31,Sabino Canyon,Bordered Patch,9,33.5,14,6,15
2018,7,31,Sabino Canyon,Tiny checkerspot,7,33.5,14,6,15
2018,7,31,Sabino Canyon,Elada Checkerspot,40,33.5,14,6,15
2018,7,31,Sabino Canyon,Texan Crescent,5,33.5,14,6,15
2018,7,31,Sabino Canyon,Mylitta crescent,1,33.5,14,6,15
2018,7,31,Sabino Canyon,American lady,2,33.5,14,6,15
2018,7,31,Sabino Canyon,Painted lady,1,33.5,14,6,15
2018,7,31,Sabino Canyon,Red admiral,1,33.5,14,6,15
2018,7,31,Sabino Canyon,Red-spotted purple,7,33.5,14,6,15
2018,7,31,Sabino Canyon,Viceroy,1,33.5,14,6,15
2018,7,31,Sabino Canyon,California sister,4,33.5,14,6,15
2018,7,31,Sabino Canyon,Empress Leilia,32,33.5,14,6,15
2018,7,31,Sabino Canyon,Monarch,6,33.5,14,6,15
2018,7,31,Sabino Canyon,Queen,13,33.5,14,6,15
2018,7,31,Sabino Canyon,Dull firetip,9,33.5,14,6,15
2018,7,31,Sabino Canyon,Silver-spotted skipper,6,33.5,14,6,15
2018,7,31,Sabino Canyon,Golden banded-skipper,21,33.5,14,6,15
2018,7,31,Sabino Canyon,Desert cloudywing,1,33.5,14,6,15
2018,7,31,Sabino Canyon,Northern cloudywing,26,33.5,14,6,15
2018,7,31,Sabino Canyon,Acacia skipper,24,33.5,14,6,15
2018,7,31,Sabino Canyon,Arizona powdered skipper,1,33.5,14,6,15
2018,7,31,Sabino Canyon,Juvenal's duskywing,1,33.5,14,6,15
2018,7,31,Sabino Canyon,Mournful duskywing,4,33.5,14,6,15
2018,7,31,Sabino Canyon,Pacuvius duskywing,39,33.5,14,6,15
2018,7,31,Sabino Canyon,Funereal duskywing,3,33.5,14,6,15
2018,7,31,Sabino Canyon,Common streaky skipper,1,33.5,14,6,15
2018,7,31,Sabino Canyon,Common sootywing,7,33.5,14,6,15
2018,7,31,Sabino Canyon,Edwards' skipperling,1,33.5,14,6,15
2018,7,31,Sabino Canyon,Orange skipperling,5,33.5,14,6,15
2018,7,31,Sabino Canyon,Fiery skipper,13,33.5,14,6,15
2018,7,31,Sabino Canyon,Taxiles skipper,21,33.5,14,6,15
2018,7,31,Sabino Canyon,Large roadside skipper,5,33.5,14,6,15
2018,7,31,Sabino Canyon,Cassus roadside skipper,3,33.5,14,6,15
2018,7,31,Sabino Canyon,Bronze roadside skipper,5,33.5,14,6,15
2018,7,31,Sabino Canyon,Unidentified,1,33.5,14,6,15
2018,7,29,Santa Rita Mountains,Pipevine swallowtail,102,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Pipevine swallowtail,102,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Black swallowtail,2,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Black swallowtail,2,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Two-tailed swallowtail,43,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Two-tailed swallowtail,43,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Checkered white,1,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Checkered white,1,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Orange sulphur,1,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Orange sulphur,1,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Southern dogface,25,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Southern dogface,25,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Cloudless sulphur,414,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Cloudless sulphur,414,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Large orange sulphur,7,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Large orange sulphur,7,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Mexican yellow,35,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Mexican yellow,35,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Tailed orange,9,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Tailed orange,9,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Sleepy orange,24,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Sleepy orange,24,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Dainty sulphur,3,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Dainty sulphur,3,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Siva juniper hairstreak,5,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Siva juniper hairstreak,5,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Gray hairstreak,1,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Gray hairstreak,1,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Leda Ministreak,13,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Leda Ministreak,13,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Arizona hairstreak,1,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Arizona hairstreak,1,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Marine Blue,63,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Marine Blue,63,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Ceraunus blue,56,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Ceraunus blue,56,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Reakirt's blue,19,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Reakirt's blue,19,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Spring azure,7,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Spring azure,7,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Fatal metalmark,3,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Fatal metalmark,3,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Arizona metalmark,1,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Arizona metalmark,1,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Zela metalmark,10,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Zela metalmark,10,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Mormon metalmark,2,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Mormon metalmark,2,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Palmer’s metalmark,17,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Palmer’s metalmark,17,58.5,16,9,23
2018,7,29,Santa Rita Mountains,American snout,34,41.5,14,6,13
2018,7,29,Santa Rita Mountains,American snout,34,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Gulf fritillary,4,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Gulf fritillary,4,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Bordered Patch,183,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Bordered Patch,183,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Elf,5,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Elf,5,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Tiny checkerspot,157,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Tiny checkerspot,157,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Elada Checkerspot,1025,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Elada Checkerspot,1025,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Texan Crescent,2,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Texan Crescent,2,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Mourning cloak,24,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Mourning cloak,24,58.5,16,9,23
2018,7,29,Santa Rita Mountains,American lady,2,41.5,14,6,13
2018,7,29,Santa Rita Mountains,American lady,2,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Painted lady,2,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Painted lady,2,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Red-spotted purple,12,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Red-spotted purple,12,58.5,16,9,23
2018,7,29,Santa Rita Mountains,California sister,17,41.5,14,6,13
2018,7,29,Santa Rita Mountains,California sister,17,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Hackberry emperor,7,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Hackberry emperor,7,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Empress Leilia,56,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Empress Leilia,56,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Tawny emperor,10,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Tawny emperor,10,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Nabokov's satyr,1,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Nabokov's satyr,1,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Monarch,1,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Monarch,1,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Queen,9,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Queen,9,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Dull firetip,1,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Dull firetip,1,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Silver-spotted skipper,1,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Silver-spotted skipper,1,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Arizona skipper,59,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Arizona skipper,59,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Golden banded-skipper,10,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Golden banded-skipper,10,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Northern cloudywing,191,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Northern cloudywing,191,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Drusius cloudywing,7,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Drusius cloudywing,7,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Acacia skipper,71,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Acacia skipper,71,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Gold-costa skipper,2,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Gold-costa skipper,2,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Golden-headed scallopwing,112,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Golden-headed scallopwing,112,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Arizona powdered skipper,6,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Arizona powdered skipper,6,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Mournful duskywing,3,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Mournful duskywing,3,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Pacuvius duskywing,1,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Pacuvius duskywing,1,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Funereal duskywing,3,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Funereal duskywing,3,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Common or white checkered skipper,1,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Common or white checkered skipper,1,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Desert checkered skipper,1,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Desert checkered skipper,1,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Common streaky skipper,13,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Common streaky skipper,13,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Common sootywing,49,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Common sootywing,49,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Many-spotted skipperling,1,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Many-spotted skipperling,1,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Orange skipperling,12,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Orange skipperling,12,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Pahaska skipper,1,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Pahaska skipper,1,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Carus skipper,1,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Carus skipper,1,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Taxiles skipper,2,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Taxiles skipper,2,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Moon-marked skipper,2,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Moon-marked skipper,2,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Large roadside skipper,6,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Large roadside skipper,6,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Cassus roadside skipper,6,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Cassus roadside skipper,6,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Bronze roadside skipper,4,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Bronze roadside skipper,4,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Elissa roadside skipper,7,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Elissa roadside skipper,7,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Texas roadside skipper,3,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Texas roadside skipper,3,58.5,16,9,23
2018,7,29,Santa Rita Mountains,Nysa roadside skipper,3,41.5,14,6,13
2018,7,29,Santa Rita Mountains,Nysa roadside skipper,3,58.5,16,9,23
2018,9,29,Santa Rita Mountains,Pipevine swallowtail,39,41.5,14,6,13
2018,9,29,Santa Rita Mountains,Pipevine swallowtail,39,58.5,16,9,23
2018,9,29,Santa Rita Mountains,Black swallowtail,7,41.5,14,6,13
2018,9,29,Santa Rita Mountains,Black swallowtail,7,58.5,16,9,23
2018,9,29,Santa Rita Mountains,Giant swallowtail,12,41.5,14,6,13
2018,9,29,Santa Rita Mountains,Giant swallowtail,12,58.5,16,9,23
2018,9,29,Santa Rita Mountains,Two-tailed swallowtail,4,41.5,14,6,13
2018,9,29,Santa Rita Mountains,Two-tailed swallowtail,4,58.5,16,9,23
2018,9,29,Santa Rita Mountains,Chiricahua white,1,41.5,14,6,13
2018,9,29,Santa Rita Mountains,Chiricahua white,1,58.5,16,9,23
2018,9,29,Santa Rita Mountains,Checkered white,9,41.5,14,6,13
2018,9,29,Santa Rita Mountains,Checkered white,9,58.5,16,9,23
2018,9,29,Santa Rita Mountains,Orange sulphur,7,41.5,14,6,13
2018,9,29,Santa Rita Mountains,Orange sulphur,7,58.5,16,9,23
2018,9,29,Santa Rita Mountains,Southern dogface,74,41.5,14,6,13
2018,9,29,Santa Rita Mountains,Southern dogface,74,58.5,16,9,23
2018,9,29,Santa Rita Mountains,Cloudless sulphur,89,41.5,14,6,13
2018,9,29,Santa Rita Mountains,Cloudless sulphur,89,58.5,16,9,23
2018,9,29,Santa Rita Mountains,Large orange sulphur,1,41.5,14,6,13
2018,9,29,Santa Rita Mountains,Large orange sulphur,1,58.5,16,9,23
2018,9,29,Santa Rita Mountains,Mexican yellow,292,41.5,14,6,13
2018,9,29,Santa Rita Mountains,Mexican yellow,292,58.5,16,9,23
2018,9,29,Santa Rita Mountains,Tailed orange,177,41.5,14,6,13
2018,9,29,Santa Rita Mountains,Tailed orange,177,58.5,16,9,23
2018,9,29,Santa Rita Mountains,Sleepy orange,24,41.5,14,6,13
2018,9,29,Santa Rita Mountains,Sleepy orange,24,58.5,16,9,23
2018,9,29,Santa Rita Mountains,Dainty sulphur,69,41.5,14,6,13
2018,9,29,Santa Rita Mountains,Dainty sulphur,69,58.5,16,9,23
2018,9,29,Santa Rita Mountains,Gray hairstreak,8,41.5,14,6,13
2018,9,29,Santa Rita Mountains,Gray hairstreak,8,58.5,16,9,23
2018,9,29,Santa Rita Mountains,Leda Ministreak,4,41.5,14,6,13
2018,9,29,Santa Rita Mountains,Leda Ministreak,4,58.5,16,9,23
2018,9,29,Santa Rita Mountains,Western pygmy blue,23,41.5,14,6,13
2018,9,29,Santa Rita Mountains,Western pygmy blue,23,58.5,16,9,23
2018,9,29,Santa Rita Mountains,Marine Blue,260,41.5,14,6,13
2018,9,29,Santa Rita Mountains,Marine Blue,260,58.5,16,9,23
2018,9,29,Santa Rita Mountains,Ceraunus blue,52,41.5,14,6,13
2018,9,29,Santa Rita Mountains,Ceraunus blue,52,58.5,16,9,23
2018,9,29,Santa Rita Mountains,Reakirt's blue,12,41.5,14,6,13
2018,9,29,Santa Rita Mountains,Reakirt's blue,12,58.5,16,9,23
2018,9,29,Santa Rita Mountains,Spring azure,59,41.5,14,6,13
2018,9,29,Santa Rita Mountains,Spring azure,59,58.5,16,9,23
2018,9,29,Santa Rita Mountains,Acmon blue,2,41.5,14,6,13
2018,9,29,Santa Rita Mountains,Acmon blue,2,58.5,16,9,23
2018,9,29,Santa Rita Mountains,Fatal metalmark,3,41.5,14,6,13
2018,9,29,Santa Rita Mountains,Fatal metalmark,3,58.5,16,9,23
2018,9,29,Santa Rita Mountains,Arizona metalmark,11,41.5,14,6,13
2018,9,29,Santa Rita Mountains,Arizona metalmark,11,58.5,16,9,23
2018,9,29,Santa Rita Mountains,Palmer’s metalmark,4,41.5,14,6,13
2018,9,29,Santa Rita Mountains,Palmer’s metalmark,4,58.5,16,9,23
2018,9,29,Santa Rita Mountains,American snout,64558,41.5,14,6,13
2018,9,29,Santa Rita Mountains,American snout,64558,58.5,16,9,23
2018,9,29,Santa Rita Mountains,Gulf fritillary,17,41.5,14,6,13
2018,9,29,Santa Rita Mountains,Gulf fritillary,17,58.5,16,9,23
2018,9,29,Santa Rita Mountains,Variegated Fritillary,32,41.5,14,6,13
2018,9,29,Santa Rita Mountains,Variegated Fritillary,32,58.5,16,9,23
2018,9,29,Santa Rita Mountains,Mexican fritillary,1,41.5,14,6,13
2018,9,29,Santa Rita Mountains,Mexican fritillary,1,58.5,16,9,23
2018,9,29,Santa Rita Mountains,Theona checkerspot,4,41.5,14,6,13
2018,9,29,Santa Rita Mountains,Theona checkerspot,4,58.5,16,9,23
2018,9,29,Santa Rita Mountains,Bordered Patch,90,41.5,14,6,13
2018,9,29,Santa Rita Mountains,Bordered Patch,90,58.5,16,9,23
2018,9,29,Santa Rita Mountains,Elf,1,41.5,14,6,13
2018,9,29,Santa Rita Mountains,Elf,1,58.5,16,9,23
2018,9,29,Santa Rita Mountains,Tiny checkerspot,189,41.5,14,6,13
2018,9,29,Santa Rita Mountains,Tiny checkerspot,189,58.5,16,9,23
2018,9,29,Santa Rita Mountains,Elada Checkerspot,13,41.5,14,6,13
2018,9,29,Santa Rita Mountains,Elada Checkerspot,13,58.5,16,9,23
2018,9,29,Santa Rita Mountains,Texan Crescent,2,41.5,14,6,13
2018,9,29,Santa Rita Mountains,Texan Crescent,2,58.5,16,9,23
2018,9,29,Santa Rita Mountains,Mourning cloak,1,41.5,14,6,13
2018,9,29,Santa Rita Mountains,Mourning cloak,1,58.5,16,9,23
2018,9,29,Santa Rita Mountains,American lady,14,41.5,14,6,13
2018,9,29,Santa Rita Mountains,American lady,14,58.5,16,9,23
2018,9,29,Santa Rita Mountains,Painted lady,6,41.5,14,6,13
2018,9,29,Santa Rita Mountains,Painted lady,6,58.5,16,9,23
2018,9,29,Santa Rita Mountains,Common buckeye,3,41.5,14,6,13
2018,9,29,Santa Rita Mountains,Common buckeye,3,58.5,16,9,23
2018,9,29,Santa Rita Mountains,Tropical buckeye,10,41.5,14,6,13
2018,9,29,Santa Rita Mountains,Tropical buckeye,10,58.5,16,9,23
2018,9,29,Santa Rita Mountains,Red-spotted purple,29,41.5,14,6,13
2018,9,29,Santa Rita Mountains,Red-spotted purple,29,58.5,16,9,23
2018,9,29,Santa Rita Mountains,California sister,96,41.5,14,6,13
2018,9,29,Santa Rita Mountains,California sister,96,58.5,16,9,23
2018,9,29,Santa Rita Mountains,Tropical leafwing,1,41.5,14,6,13
2018,9,29,Santa Rita Mountains,Tropical leafwing,1,58.5,16,9,23
2018,9,29,Santa Rita Mountains,Hackberry emperor,11,41.5,14,6,13
2018,9,29,Santa Rita Mountains,Hackberry emperor,11,58.5,16,9,23
2018,9,29,Santa Rita Mountains,Empress Leilia,146,41.5,14,6,13
2018,9,29,Santa Rita Mountains,Empress Leilia,146,58.5,16,9,23
2018,9,29,Santa Rita Mountains,Tawny emperor,25,41.5,14,6,13
2018,9,29,Santa Rita Mountains,Tawny emperor,25,58.5,16,9,23
2018,9,29,Santa Rita Mountains,Nabokov's satyr,10,41.5,14,6,13
2018,9,29,Santa Rita Mountains,Nabokov's satyr,10,58.5,16,9,23
2018,9,29,Santa Rita Mountains,Red satyr,4,41.5,14,6,13
2018,9,29,Santa Rita Mountains,Red satyr,4,58.5,16,9,23
2018,9,29,Santa Rita Mountains,Red-bordered satyr,82,41.5,14,6,13
2018,9,29,Santa Rita Mountains,Red-bordered satyr,82,58.5,16,9,23
2018,9,29,Santa Rita Mountains,Monarch,9,41.5,14,6,13
2018,9,29,Santa Rita Mountains,Monarch,9,58.5,16,9,23
2018,9,29,Santa Rita Mountains,Queen,37,41.5,14,6,13
