...1,Year,Month,Day,Site,LatinAnalysisName,ButterflyCount,PartyHours,#Observers,#Parties,TotalDistanceMi,NABAEnglishName,Family
2873,2015,8,6,RamseyCanyonAZ,Papilio_polyxenes,8,53,13,7,17,black swallowtail,Papilionidae
2967,2015,3,29,SabinoCanyonAZ,Papilio_polyxenes,4,64.5,24,9,43,black swallowtail,Papilionidae
3033,2015,7,18,SabinoCanyonAZ,Papilio_polyxenes,1,29.5,17,6,16,black swallowtail,Papilionidae
3075,2015,7,26,SantaRitaMountains,Papilio_polyxenes,2,43,17,6,21,black swallowtail,Papilionidae
3158,2015,9,27,SantaRitaMountains,Papilio_polyxenes,1,39.5,16,6,15,black swallowtail,Papilionidae
3257,2014,8,9,PatagoniaAZ,Papilio_polyxenes,2,80,18,10,44,black swallowtail,Papilionidae
3331,2014,7,26,PortalAZ,Papilio_polyxenes,4,17,12,3,5,black swallowtail,Papilionidae
3458,2014,4,6,SabinoCanyonAZ,Papilio_polyxenes,3,50,27,8,32,black swallowtail,Papilionidae
3550,2014,7,27,SantaRitaMountains,Papilio_polyxenes,1,27,11,4,8,black swallowtail,Papilionidae
3707,2020,8,2,PortalAZ,Papilio_polyxenes,6,21,10,3,4,black swallowtail,Papilionidae
3757,2020,7,28,RamseyCanyonAZ,Papilio_polyxenes,138,55.5,12,7,27,black swallowtail,Papilionidae
3850,2020,4,3,SabinoCanyonAZ,Papilio_polyxenes,3,62,16,11,53,black swallowtail,Papilionidae
4218,1984,8,5,AtascosaHighlandsAZ,Papilio_polyxenes,2,41,NA,5,NA,black swallowtail,Papilionidae
4298,1985,8,17,AtascosaHighlandsAZ,Papilio_polyxenes,1,22,NA,3,NA,black swallowtail,Papilionidae
4364,1986,8,30,AtascosaHighlandsAZ,Papilio_polyxenes,10,35,NA,5,NA,black swallowtail,Papilionidae
4500,1988,8,13,AtascosaHighlandsAZ,Papilio_polyxenes,3,33.5,NA,4,NA,black swallowtail,Papilionidae
4573,1989,8,20,AtascosaHighlandsAZ,Papilio_polyxenes,2,56,NA,7,NA,black swallowtail,Papilionidae
4652,1990,8,18,AtascosaHighlandsAZ,Papilio_polyxenes,60,50,NA,6,NA,black swallowtail,Papilionidae
4813,1992,8,16,AtascosaHighlandsAZ,Papilio_polyxenes,6,62,NA,8,NA,black swallowtail,Papilionidae
4909,1993,8,14,AtascosaHighlandsAZ,Papilio_polyxenes,3,45,NA,5,NA,black swallowtail,Papilionidae
4982,1994,8,13,AtascosaHighlandsAZ,Papilio_polyxenes,3,28,NA,4,NA,black swallowtail,Papilionidae
5048,1995,8,20,AtascosaHighlandsAZ,Papilio_polyxenes,2,51,NA,7,NA,black swallowtail,Papilionidae
5123,1996,8,18,AtascosaHighlandsAZ,Papilio_polyxenes,5,42,NA,7,NA,black swallowtail,Papilionidae
5191,1997,8,16,AtascosaHighlandsAZ,Papilio_polyxenes,8,49,NA,6,NA,black swallowtail,Papilionidae
5272,1998,8,15,AtascosaHighlandsAZ,Papilio_polyxenes,2,53.5,NA,6,NA,black swallowtail,Papilionidae
5358,1999,8,14,AtascosaHighlandsAZ,Papilio_polyxenes,14,64,NA,7,NA,black swallowtail,Papilionidae
5437,2000,8,19,AtascosaHighlandsAZ,Papilio_polyxenes,73,65,NA,9,NA,black swallowtail,Papilionidae
5511,2001,8,18,AtascosaHighlandsAZ,Papilio_polyxenes,37,56,NA,6,NA,black swallowtail,Papilionidae
5649,2010,9,11,BoyceThompsonArboretum,Papilio_polyxenes,1,12,NA,3,NA,black swallowtail,Papilionidae
5784,2013,9,7,BoyceThompsonArboretum,Papilio_polyxenes,2,16,NA,3,NA,black swallowtail,Papilionidae
5973,1986,8,4,GuadalupeCanyonAZNM,Papilio_polyxenes,1,10,NA,2,NA,black swallowtail,Papilionidae
6069,1986,8,23,PatagoniaAZ,Papilio_polyxenes,9,54,NA,6,NA,black swallowtail,Papilionidae
6146,1987,8,15,PatagoniaAZ,Papilio_polyxenes,9,54,NA,5,NA,black swallowtail,Papilionidae
6219,1988,8,6,PatagoniaAZ,Papilio_polyxenes,3,52,NA,6,NA,black swallowtail,Papilionidae
6291,1989,8,13,PatagoniaAZ,Papilio_polyxenes,3,65,NA,8,NA,black swallowtail,Papilionidae
6381,1990,8,11,PatagoniaAZ,Papilio_polyxenes,1,37,NA,6,NA,black swallowtail,Papilionidae
6554,1992,8,9,PatagoniaAZ,Papilio_polyxenes,9,56.5,NA,7,NA,black swallowtail,Papilionidae
6655,1993,8,7,PatagoniaAZ,Papilio_polyxenes,3,55,NA,6,NA,black swallowtail,Papilionidae
6749,1994,8,6,PatagoniaAZ,Papilio_polyxenes,2,75,NA,7,NA,black swallowtail,Papilionidae
6838,1995,8,13,PatagoniaAZ,Papilio_polyxenes,1,60,NA,1,NA,black swallowtail,Papilionidae
7003,1997,8,9,PatagoniaAZ,Papilio_polyxenes,6,51,NA,5,NA,black swallowtail,Papilionidae
7086,1998,8,8,PatagoniaAZ,Papilio_polyxenes,11,66.5,NA,6,NA,black swallowtail,Papilionidae
7183,1999,8,9,PatagoniaAZ,Papilio_polyxenes,7,72.5,NA,9,NA,black swallowtail,Papilionidae
7270,2000,8,12,PatagoniaAZ,Papilio_polyxenes,28,64,NA,8,NA,black swallowtail,Papilionidae
7356,2001,8,11,PatagoniaAZ,Papilio_polyxenes,19,75,NA,7,NA,black swallowtail,Papilionidae
7448,2002,8,10,PatagoniaAZ,Papilio_polyxenes,1,47.5,NA,6,NA,black swallowtail,Papilionidae
7506,2003,8,9,PatagoniaAZ,Papilio_polyxenes,1,43.5,NA,6,NA,black swallowtail,Papilionidae
7587,2004,8,7,PatagoniaAZ,Papilio_polyxenes,14,38,NA,5,NA,black swallowtail,Papilionidae
7676,2005,8,6,PatagoniaAZ,Papilio_polyxenes,3,61.5,NA,10,NA,black swallowtail,Papilionidae
7824,2007,8,18,PatagoniaAZ,Papilio_polyxenes,4,58,NA,7,NA,black swallowtail,Papilionidae
7911,2008,8,9,PatagoniaAZ,Papilio_polyxenes,4,56,NA,7,NA,black swallowtail,Papilionidae
7998,2009,8,8,PatagoniaAZ,Papilio_polyxenes,4,71,NA,9,NA,black swallowtail,Papilionidae
8089,2010,8,7,PatagoniaAZ,Papilio_polyxenes,13,82,NA,9,NA,black swallowtail,Papilionidae
8176,2011,8,6,PatagoniaAZ,Papilio_polyxenes,2,79,NA,9,NA,black swallowtail,Papilionidae
8250,2012,8,11,PatagoniaAZ,Papilio_polyxenes,11,62,NA,8,NA,black swallowtail,Papilionidae
8345,2013,8,10,PatagoniaAZ,Papilio_polyxenes,2,73,NA,11,NA,black swallowtail,Papilionidae
8504,1999,8,28,PortalAZ,Papilio_polyxenes,84,62,NA,8,NA,black swallowtail,Papilionidae
8584,2000,7,29,PortalAZ,Papilio_polyxenes,3,45,NA,5,NA,black swallowtail,Papilionidae
8663,2001,7,28,PortalAZ,Papilio_polyxenes,5,28.5,NA,5,NA,black swallowtail,Papilionidae
8893,2005,8,13,PortalAZ,Papilio_polyxenes,1,32,NA,4,NA,black swallowtail,Papilionidae
8951,2009,7,25,PortalAZ,Papilio_polyxenes,9,20,NA,3,NA,black swallowtail,Papilionidae
9116,1979,7,15,RamseyCanyonAZ,Papilio_polyxenes,2,32,NA,4,NA,black swallowtail,Papilionidae
9226,1981,7,19,RamseyCanyonAZ,Papilio_polyxenes,1,27,NA,4,NA,black swallowtail,Papilionidae
9338,1983,8,6,RamseyCanyonAZ,Papilio_polyxenes,8,56,NA,9,NA,black swallowtail,Papilionidae
9430,1984,8,11,RamseyCanyonAZ,Papilio_polyxenes,1,58.5,NA,8,NA,black swallowtail,Papilionidae
9504,1985,8,10,RamseyCanyonAZ,Papilio_polyxenes,1,52,NA,6,NA,black swallowtail,Papilionidae
9585,1986,8,16,RamseyCanyonAZ,Papilio_polyxenes,8,52,NA,7,NA,black swallowtail,Papilionidae
9663,1987,8,9,RamseyCanyonAZ,Papilio_polyxenes,2,69,NA,8,NA,black swallowtail,Papilionidae
9793,1989,8,6,RamseyCanyonAZ,Papilio_polyxenes,4,61,NA,6,NA,black swallowtail,Papilionidae
9876,1990,8,4,RamseyCanyonAZ,Papilio_polyxenes,3,55,NA,5,NA,black swallowtail,Papilionidae
9964,1991,7,30,RamseyCanyonAZ,Papilio_polyxenes,1,61.5,NA,8,NA,black swallowtail,Papilionidae
10061,1992,8,2,RamseyCanyonAZ,Papilio_polyxenes,2,55,NA,7,NA,black swallowtail,Papilionidae
10149,1993,7,31,RamseyCanyonAZ,Papilio_polyxenes,5,45.5,NA,4,NA,black swallowtail,Papilionidae
10246,1994,7,30,RamseyCanyonAZ,Papilio_polyxenes,1,44,NA,5,NA,black swallowtail,Papilionidae
10330,1995,8,6,RamseyCanyonAZ,Papilio_polyxenes,12,70,NA,7,NA,black swallowtail,Papilionidae
10432,1996,8,5,RamseyCanyonAZ,Papilio_polyxenes,3,67.5,NA,8,NA,black swallowtail,Papilionidae
10528,1997,8,2,RamseyCanyonAZ,Papilio_polyxenes,5,58,NA,8,NA,black swallowtail,Papilionidae
10628,1998,8,1,RamseyCanyonAZ,Papilio_polyxenes,2,56.5,NA,7,NA,black swallowtail,Papilionidae
10717,1999,8,3,RamseyCanyonAZ,Papilio_polyxenes,3,76,NA,8,NA,black swallowtail,Papilionidae
10804,2000,8,5,RamseyCanyonAZ,Papilio_polyxenes,36,56,NA,6,NA,black swallowtail,Papilionidae
10894,2001,8,4,RamseyCanyonAZ,Papilio_polyxenes,3,63,NA,8,NA,black swallowtail,Papilionidae
11042,2003,8,2,RamseyCanyonAZ,Papilio_polyxenes,1,47,NA,5,NA,black swallowtail,Papilionidae
11111,2004,7,31,RamseyCanyonAZ,Papilio_polyxenes,1,43.5,NA,5,NA,black swallowtail,Papilionidae
11202,2005,7,31,RamseyCanyonAZ,Papilio_polyxenes,3,54.5,NA,5,NA,black swallowtail,Papilionidae
11283,2006,7,29,RamseyCanyonAZ,Papilio_polyxenes,3,49,NA,6,NA,black swallowtail,Papilionidae
11352,2007,8,11,RamseyCanyonAZ,Papilio_polyxenes,5,50,NA,5,NA,black swallowtail,Papilionidae
11440,2008,8,2,RamseyCanyonAZ,Papilio_polyxenes,4,54,NA,7,NA,black swallowtail,Papilionidae
11529,2009,8,1,RamseyCanyonAZ,Papilio_polyxenes,1,45,NA,7,NA,black swallowtail,Papilionidae
11681,2011,7,30,RamseyCanyonAZ,Papilio_polyxenes,1,46.5,NA,7,NA,black swallowtail,Papilionidae
11745,2012,8,4,RamseyCanyonAZ,Papilio_polyxenes,1,56,NA,7,NA,black swallowtail,Papilionidae
11832,2013,8,3,RamseyCanyonAZ,Papilio_polyxenes,1,82,NA,11,NA,black swallowtail,Papilionidae
12288,2010,7,17,SabinoCanyonAZ,Papilio_polyxenes,5,32,NA,5,NA,black swallowtail,Papilionidae
12393,2011,7,16,SabinoCanyonAZ,Papilio_polyxenes,2,26.5,NA,7,NA,black swallowtail,Papilionidae
12597,2013,7,20,SabinoCanyonAZ,Papilio_polyxenes,1,31.5,NA,7,NA,black swallowtail,Papilionidae
12683,2011,10,1,SantaRitaMountains,Papilio_polyxenes,2,41.5,NA,6,NA,black swallowtail,Papilionidae
12795,2012,9,30,SantaRitaMountains,Papilio_polyxenes,3,45,NA,7,NA,black swallowtail,Papilionidae
12872,2013,7,28,SantaRitaMountains,Papilio_polyxenes,1,26.5,NA,5,NA,black swallowtail,Papilionidae
12928,2013,9,29,SantaRitaMountains,Papilio_polyxenes,6,36,NA,7,NA,black swallowtail,Papilionidae
15,2021,9,11,BoyceThompsonArboretum,Papilio_rumiko,2,7,10,3,6,giant swallowtail,Papilionidae   
395,2021,7,31,SantaRitaMountains,Papilio_rumiko,1,36,10,6,17,giant swallowtail,Papilionidae   
447,2021,10,2,SantaRitaMountains,Papilio_rumiko,11,89.5,30,14,33,giant swallowtail,Papilionidae   
799,2019,8,6,PatagoniaAZ,Papilio_rumiko,1,71,25,9,40,giant swallowtail,Papilionidae   
1029,2019,7,23,SabinoCanyonAZ,Papilio_rumiko,3,38.5,12,7,19,giant swallowtail,Papilionidae   
1159,2019,9,28,SantaRitaMountains,Papilio_rumiko,3,37.5,18,6,12,giant swallowtail,Papilionidae   
1424,2018,8,6,RamseyCanyonAZ,Papilio_rumiko,2,59.5,17,7,23,giant swallowtail,Papilionidae   
1520,2018,4,3,SabinoCanyonAZ,Papilio_rumiko,5,51.5,21,9,33,giant swallowtail,Papilionidae   
1574,2018,7,31,SabinoCanyonAZ,Papilio_rumiko,1,33.5,14,6,15,giant swallowtail,Papilionidae   
1708,2018,9,29,SantaRitaMountains,Papilio_rumiko,12,58.5,16,9,23,giant swallowtail,Papilionidae   
1908,2017,8,1,RamseyCanyonAZ,Papilio_rumiko,1,44,13,6,11,giant swallowtail,Papilionidae   
1981,2017,3,26,SabinoCanyonAZ,Papilio_rumiko,5,58,27,10,32,giant swallowtail,Papilionidae   
2083,2017,7,26,SantaRitaMountains,Papilio_rumiko,1,38,11,6,21,giant swallowtail,Papilionidae   
2138,2017,9,30,SantaRitaMountains,Papilio_rumiko,1,48.5,18,8,22,giant swallowtail,Papilionidae   
2198,2016,9,10,BoyceThompsonArboretum,Papilio_rumiko,1,7,12,3,4,giant swallowtail,Papilionidae   
2233,2016,8,8,PatagoniaAZ,Papilio_rumiko,2,45.5,17,6,21,giant swallowtail,Papilionidae   
2320,2016,7,23,PortalAZ,Papilio_rumiko,1,20,9,3,6,giant swallowtail,Papilionidae   
2451,2016,4,3,SabinoCanyonAZ,Papilio_rumiko,3,56.5,27,10,27,giant swallowtail,Papilionidae   
2511,2016,7,16,SabinoCanyonAZ,Papilio_rumiko,4,45.5,17,9,25,giant swallowtail,Papilionidae   
2567,2016,7,31,SantaRitaMountains,Papilio_rumiko,6,40.5,13,6,20,giant swallowtail,Papilionidae   
2634,2016,10,2,SantaRitaMountains,Papilio_rumiko,19,53,21,8,21,giant swallowtail,Papilionidae   
2735,2015,8,11,PatagoniaAZ,Papilio_rumiko,16,81,25,10,43,giant swallowtail,Papilionidae   
2874,2015,8,6,RamseyCanyonAZ,Papilio_rumiko,14,53,13,7,17,giant swallowtail,Papilionidae   
2968,2015,3,29,SabinoCanyonAZ,Papilio_rumiko,19,64.5,24,9,43,giant swallowtail,Papilionidae   
3034,2015,7,18,SabinoCanyonAZ,Papilio_rumiko,1,29.5,17,6,16,giant swallowtail,Papilionidae   
3076,2015,7,26,SantaRitaMountains,Papilio_rumiko,16,43,17,6,21,giant swallowtail,Papilionidae   
3159,2015,9,27,SantaRitaMountains,Papilio_rumiko,14,39.5,16,6,15,giant swallowtail,Papilionidae   
3459,2014,4,6,SabinoCanyonAZ,Papilio_rumiko,4,50,27,8,32,giant swallowtail,Papilionidae   
3515,2014,7,19,SabinoCanyonAZ,Papilio_rumiko,1,33.5,11,5,22,giant swallowtail,Papilionidae   
3551,2014,7,27,SantaRitaMountains,Papilio_rumiko,3,27,11,4,8,giant swallowtail,Papilionidae   
3608,2014,9,28,SantaRitaMountains,Papilio_rumiko,14,42,20,6,26,giant swallowtail,Papilionidae   
3758,2020,7,28,RamseyCanyonAZ,Papilio_rumiko,2,55.5,12,7,27,giant swallowtail,Papilionidae   
3851,2020,4,3,SabinoCanyonAZ,Papilio_rumiko,4,62,16,11,53,giant swallowtail,Papilionidae   
3951,2020,7,31,SantaRitaMountains,Papilio_rumiko,4,60,16,10,44,giant swallowtail,Papilionidae   
4026,2020,10,4,SantaRitaMountains,Papilio_rumiko,1,63.5,17,9,34,giant swallowtail,Papilionidae   
4171,1983,7,30,AtascosaHighlandsAZ,Papilio_rumiko,5,26,NA,4,NA,giant swallowtail,Papilionidae   
4241,1984,8,5,AtascosaHighlandsAZ,Papilio_rumiko,32,41,NA,5,NA,giant swallowtail,Papilionidae   
4319,1985,8,17,AtascosaHighlandsAZ,Papilio_rumiko,22,22,NA,3,NA,giant swallowtail,Papilionidae   
4387,1986,8,30,AtascosaHighlandsAZ,Papilio_rumiko,19,35,NA,5,NA,giant swallowtail,Papilionidae   
4521,1988,8,13,AtascosaHighlandsAZ,Papilio_rumiko,9,33.5,NA,4,NA,giant swallowtail,Papilionidae   
4593,1989,8,20,AtascosaHighlandsAZ,Papilio_rumiko,26,56,NA,7,NA,giant swallowtail,Papilionidae   
4678,1990,8,18,AtascosaHighlandsAZ,Papilio_rumiko,25,50,NA,6,NA,giant swallowtail,Papilionidae   
4766,1991,8,10,AtascosaHighlandsAZ,Papilio_rumiko,2,43.5,NA,5,NA,giant swallowtail,Papilionidae   
4841,1992,8,16,AtascosaHighlandsAZ,Papilio_rumiko,5,62,NA,8,NA,giant swallowtail,Papilionidae   
5001,1994,8,13,AtascosaHighlandsAZ,Papilio_rumiko,21,28,NA,4,NA,giant swallowtail,Papilionidae   
5069,1995,8,20,AtascosaHighlandsAZ,Papilio_rumiko,3,51,NA,7,NA,giant swallowtail,Papilionidae   
5142,1996,8,18,AtascosaHighlandsAZ,Papilio_rumiko,1,42,NA,7,NA,giant swallowtail,Papilionidae   
5218,1997,8,16,AtascosaHighlandsAZ,Papilio_rumiko,1,49,NA,6,NA,giant swallowtail,Papilionidae   
5301,1998,8,15,AtascosaHighlandsAZ,Papilio_rumiko,3,53.5,NA,6,NA,giant swallowtail,Papilionidae   
5381,1999,8,14,AtascosaHighlandsAZ,Papilio_rumiko,2,64,NA,7,NA,giant swallowtail,Papilionidae   
5460,2000,8,19,AtascosaHighlandsAZ,Papilio_rumiko,9,65,NA,9,NA,giant swallowtail,Papilionidae   
5536,2001,8,18,AtascosaHighlandsAZ,Papilio_rumiko,23,56,NA,6,NA,giant swallowtail,Papilionidae   
5670,2010,9,11,BoyceThompsonArboretum,Papilio_rumiko,2,12,NA,3,NA,giant swallowtail,Papilionidae   
5759,2012,9,15,BoyceThompsonArboretum,Papilio_rumiko,1,14,NA,3,NA,giant swallowtail,Papilionidae   
5797,2013,9,7,BoyceThompsonArboretum,Papilio_rumiko,4,16,NA,3,NA,giant swallowtail,Papilionidae   
5991,1986,8,4,GuadalupeCanyonAZNM,Papilio_rumiko,3,10,NA,2,NA,giant swallowtail,Papilionidae   
6093,1986,8,23,PatagoniaAZ,Papilio_rumiko,5,54,NA,6,NA,giant swallowtail,Papilionidae   
6402,1990,8,11,PatagoniaAZ,Papilio_rumiko,5,37,NA,6,NA,giant swallowtail,Papilionidae   
6487,1991,8,6,PatagoniaAZ,Papilio_rumiko,1,61,NA,7,NA,giant swallowtail,Papilionidae   
6582,1992,8,9,PatagoniaAZ,Papilio_rumiko,1,56.5,NA,7,NA,giant swallowtail,Papilionidae   
6681,1993,8,7,PatagoniaAZ,Papilio_rumiko,1,55,NA,6,NA,giant swallowtail,Papilionidae   
6777,1994,8,6,PatagoniaAZ,Papilio_rumiko,2,75,NA,7,NA,giant swallowtail,Papilionidae   
7034,1997,8,9,PatagoniaAZ,Papilio_rumiko,1,51,NA,5,NA,giant swallowtail,Papilionidae   
7209,1999,8,9,PatagoniaAZ,Papilio_rumiko,2,72.5,NA,9,NA,giant swallowtail,Papilionidae   
7295,2000,8,12,PatagoniaAZ,Papilio_rumiko,3,64,NA,8,NA,giant swallowtail,Papilionidae   
7385,2001,8,11,PatagoniaAZ,Papilio_rumiko,4,75,NA,7,NA,giant swallowtail,Papilionidae   
7614,2004,8,7,PatagoniaAZ,Papilio_rumiko,1,38,NA,5,NA,giant swallowtail,Papilionidae   
7700,2005,8,6,PatagoniaAZ,Papilio_rumiko,1,61.5,NA,10,NA,giant swallowtail,Papilionidae   
7850,2007,8,18,PatagoniaAZ,Papilio_rumiko,6,58,NA,7,NA,giant swallowtail,Papilionidae   
7938,2008,8,9,PatagoniaAZ,Papilio_rumiko,5,56,NA,7,NA,giant swallowtail,Papilionidae   
8118,2010,8,7,PatagoniaAZ,Papilio_rumiko,2,82,NA,9,NA,giant swallowtail,Papilionidae   
8279,2012,8,11,PatagoniaAZ,Papilio_rumiko,1,62,NA,8,NA,giant swallowtail,Papilionidae   
8526,1999,8,28,PortalAZ,Papilio_rumiko,2,62,NA,8,NA,giant swallowtail,Papilionidae   
8850,2004,8,14,PortalAZ,Papilio_rumiko,3,33.5,NA,4,NA,giant swallowtail,Papilionidae   
9299,1982,6,24,RamseyCanyonAZ,Papilio_rumiko,1,33,NA,3,NA,giant swallowtail,Papilionidae   
9365,1983,8,6,RamseyCanyonAZ,Papilio_rumiko,3,56,NA,9,NA,giant swallowtail,Papilionidae   
9455,1984,8,11,RamseyCanyonAZ,Papilio_rumiko,3,58.5,NA,8,NA,giant swallowtail,Papilionidae   
9604,1986,8,16,RamseyCanyonAZ,Papilio_rumiko,6,52,NA,7,NA,giant swallowtail,Papilionidae   
9902,1990,8,4,RamseyCanyonAZ,Papilio_rumiko,4,55,NA,5,NA,giant swallowtail,Papilionidae   
9990,1991,7,30,RamseyCanyonAZ,Papilio_rumiko,1,61.5,NA,8,NA,giant swallowtail,Papilionidae   
10084,1992,8,2,RamseyCanyonAZ,Papilio_rumiko,1,55,NA,7,NA,giant swallowtail,Papilionidae   
10361,1995,8,6,RamseyCanyonAZ,Papilio_rumiko,2,70,NA,7,NA,giant swallowtail,Papilionidae   
10459,1996,8,5,RamseyCanyonAZ,Papilio_rumiko,1,67.5,NA,8,NA,giant swallowtail,Papilionidae   
10830,2000,8,5,RamseyCanyonAZ,Papilio_rumiko,26,56,NA,6,NA,giant swallowtail,Papilionidae   
10922,2001,8,4,RamseyCanyonAZ,Papilio_rumiko,4,63,NA,8,NA,giant swallowtail,Papilionidae   
11375,2007,8,11,RamseyCanyonAZ,Papilio_rumiko,2,50,NA,5,NA,giant swallowtail,Papilionidae   
11463,2008,8,2,RamseyCanyonAZ,Papilio_rumiko,1,54,NA,7,NA,giant swallowtail,Papilionidae   
11556,2009,8,1,RamseyCanyonAZ,Papilio_rumiko,2,45,NA,7,NA,giant swallowtail,Papilionidae   
12156,2001,7,18,SabinoCanyonAZ,Papilio_rumiko,2,23,NA,4,NA,giant swallowtail,Papilionidae   
12360,2011,4,2,SabinoCanyonAZ,Papilio_rumiko,1,38,NA,8,NA,giant swallowtail,Papilionidae   
12402,2011,7,16,SabinoCanyonAZ,Papilio_rumiko,2,26.5,NA,7,NA,giant swallowtail,Papilionidae   
12451,2012,3,25,SabinoCanyonAZ,Papilio_rumiko,1,46.5,NA,8,NA,giant swallowtail,Papilionidae   
12505,2012,7,21,SabinoCanyonAZ,Papilio_rumiko,1,18,NA,4,NA,giant swallowtail,Papilionidae   
12556,2013,4,7,SabinoCanyonAZ,Papilio_rumiko,7,45.5,NA,7,NA,giant swallowtail,Papilionidae   
12698,2011,10,1,SantaRitaMountains,Papilio_rumiko,4,41.5,NA,6,NA,giant swallowtail,Papilionidae   
12818,2012,9,30,SantaRitaMountains,Papilio_rumiko,34,45,NA,7,NA,giant swallowtail,Papilionidae   
12891,2013,7,28,SantaRitaMountains,Papilio_rumiko,2,26.5,NA,5,NA,giant swallowtail,Papilionidae   
12943,2013,9,29,SantaRitaMountains,Papilio_rumiko,9,36,NA,7,NA,giant swallowtail,Papilionidae   
776,2019,7,25,GrandCanyonNorthRim,Papilio_rutulus,3,6,9,1,1,western tiger swallowtail,Papilionidae
5901,2015,7,5,GrandCanyonNorthRim,Papilio_rutulus,9,6,NA,2,NA,western tiger swallowtail,Papilionidae
13046,1980,7,15,SpringervilleAZ,Papilio_rutulus,4,9,NA,1,NA,western tiger swallowtail,Papilionidae
1479,2018,8,6,RamseyCanyonAZ,Paramacera_allyni,1,59.5,17,7,23,pine satyr,Nymphalidae
2345,2016,7,23,PortalAZ,Paramacera_allyni,2,20,9,3,6,pine satyr,Nymphalidae
3361,2014,7,26,PortalAZ,Paramacera_allyni,4,17,12,3,5,pine satyr,Nymphalidae
3810,2020,7,28,RamseyCanyonAZ,Paramacera_allyni,1,55.5,12,7,27,pine satyr,Nymphalidae
8631,2000,7,29,PortalAZ,Paramacera_allyni,3,45,NA,5,NA,pine satyr,Nymphalidae
8714,2001,7,28,PortalAZ,Paramacera_allyni,4,28.5,NA,5,NA,pine satyr,Nymphalidae
8763,2002,7,27,PortalAZ,Paramacera_allyni,4,25,NA,3,NA,pine satyr,Nymphalidae
8809,2003,7,26,PortalAZ,Paramacera_allyni,1,16,NA,2,NA,pine satyr,Nymphalidae
9153,1979,7,15,RamseyCanyonAZ,Paramacera_allyni,3,32,NA,4,NA,pine satyr,Nymphalidae
9313,1982,6,24,RamseyCanyonAZ,Paramacera_allyni,5,33,NA,3,NA,pine satyr,Nymphalidae
9396,1983,8,6,RamseyCanyonAZ,Paramacera_allyni,1,56,NA,9,NA,pine satyr,Nymphalidae
9631,1986,8,16,RamseyCanyonAZ,Paramacera_allyni,1,52,NA,7,NA,pine satyr,Nymphalidae
9701,1987,8,9,RamseyCanyonAZ,Paramacera_allyni,8,69,NA,8,NA,pine satyr,Nymphalidae
9768,1988,7,30,RamseyCanyonAZ,Paramacera_allyni,1,28,NA,3,NA,pine satyr,Nymphalidae
10021,1991,7,30,RamseyCanyonAZ,Paramacera_allyni,3,61.5,NA,8,NA,pine satyr,Nymphalidae
10210,1993,7,31,RamseyCanyonAZ,Paramacera_allyni,6,45.5,NA,4,NA,pine satyr,Nymphalidae
10491,1996,8,5,RamseyCanyonAZ,Paramacera_allyni,2,67.5,NA,8,NA,pine satyr,Nymphalidae
10586,1997,8,2,RamseyCanyonAZ,Paramacera_allyni,2,58,NA,8,NA,pine satyr,Nymphalidae
10683,1998,8,1,RamseyCanyonAZ,Paramacera_allyni,1,56.5,NA,7,NA,pine satyr,Nymphalidae
10771,1999,8,3,RamseyCanyonAZ,Paramacera_allyni,1,76,NA,8,NA,pine satyr,Nymphalidae
11081,2003,8,2,RamseyCanyonAZ,Paramacera_allyni,3,47,NA,5,NA,pine satyr,Nymphalidae
11165,2004,7,31,RamseyCanyonAZ,Paramacera_allyni,1,43.5,NA,5,NA,pine satyr,Nymphalidae
11254,2005,7,31,RamseyCanyonAZ,Paramacera_allyni,1,54.5,NA,5,NA,pine satyr,Nymphalidae
11402,2007,8,11,RamseyCanyonAZ,Paramacera_allyni,1,50,NA,5,NA,pine satyr,Nymphalidae
11585,2009,8,1,RamseyCanyonAZ,Paramacera_allyni,1,45,NA,7,NA,pine satyr,Nymphalidae
11882,2013,8,3,RamseyCanyonAZ,Paramacera_allyni,2,82,NA,11,NA,pine satyr,Nymphalidae
235,2021,8,6,PortalAZ,Paratrytone_snowi,9,7,11,2,5,snow's skipper,Hesperiidae
942,2019,7,25,PortalAZ,Paratrytone_snowi,2,4,8,2,5,snow's skipper,Hesperiidae
1411,2018,7,27,PortalAZ,Paratrytone_snowi,6,26.5,13,4,8,snow's skipper,Hesperiidae
2364,2016,7,23,PortalAZ,Paratrytone_snowi,1,20,9,3,6,snow's skipper,Hesperiidae
2864,2015,8,2,PortalAZ,Paratrytone_snowi,1,15.5,7,2,5,snow's skipper,Hesperiidae
3745,2020,8,2,PortalAZ,Paratrytone_snowi,8,21,10,3,4,snow's skipper,Hesperiidae
8564,1999,8,28,PortalAZ,Paratrytone_snowi,2,62,NA,8,NA,snow's skipper,Hesperiidae
8643,2000,7,29,PortalAZ,Paratrytone_snowi,1,45,NA,5,NA,snow's skipper,Hesperiidae
8726,2001,7,28,PortalAZ,Paratrytone_snowi,2,28.5,NA,5,NA,snow's skipper,Hesperiidae
8878,2004,8,14,PortalAZ,Paratrytone_snowi,4,33.5,NA,4,NA,snow's skipper,Hesperiidae
8937,2005,8,13,PortalAZ,Paratrytone_snowi,4,32,NA,4,NA,snow's skipper,Hesperiidae
9408,1983,8,6,RamseyCanyonAZ,Paratrytone_snowi,8,56,NA,9,NA,snow's skipper,Hesperiidae
